epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,97.7038,1.11675,1.27294,1.05212,0.75594,0.65033,0.73986,0.5126,1.27601,1.12382,1.19744,0.00064719,0.00064719,0.00064719
20,102.488,1.06881,1.2054,1.03089,0.86893,0.6735,0.71392,0.47663,1.35222,1.18326,1.24567,0.00064609,0.00064609,0.00064609
21,107.323,1.08953,1.21836,1.04068,0.77936,0.72011,0.77052,0.51821,1.2868,0.98549,1.21202,0.000644989,0.000644989,0.000644989
22,112.092,1.0817,1.14808,1.01691,0.82538,0.65407,0.72593,0.50189,1.33485,1.25967,1.22564,0.000643888,0.000643888,0.000643888
23,116.902,1.08919,1.16012,1.05122,0.77841,0.74694,0.76218,0.51404,1.29278,0.9881,1.28787,0.000642788,0.000642788,0.000642788
24,121.639,1.07589,1.11244,1.04275,0.78669,0.69148,0.74926,0.49737,1.2978,0.98003,1.21626,0.000641687,0.000641687,0.000641687
25,126.361,1.06738,1.12267,1.02646,0.94504,0.63842,0.77776,0.51025,1.36324,1.07331,1.27626,0.000640587,0.000640587,0.000640587
26,131.105,1.03146,1.07816,1.00997,0.815,0.71447,0.76133,0.53059,1.27227,0.99499,1.27976,0.000639486,0.000639486,0.000639486
27,135.782,0.99466,1.01398,1.01855,0.91566,0.6681,0.75623,0.53137,1.26814,0.96556,1.2483,0.000638386,0.000638386,0.000638386
28,140.491,1.00795,1.01261,1.0104,0.78682,0.67635,0.73613,0.51937,1.22939,1.01989,1.23037,0.000637285,0.000637285,0.000637285
29,145.218,1.01362,1.0004,1.01559,0.91642,0.7301,0.78962,0.54679,1.25389,0.95198,1.24761,0.000636185,0.000636185,0.000636185
30,150.076,1.03056,1.01549,1.01438,0.92161,0.64812,0.76198,0.52019,1.28613,1.00555,1.2322,0.000635084,0.000635084,0.000635084
31,154.824,1.01362,0.96432,1.02121,0.88392,0.66835,0.75541,0.52533,1.25223,0.9614,1.21625,0.000633983,0.000633983,0.000633983
32,159.848,1.00609,0.99747,1.01746,0.83284,0.70081,0.75328,0.52476,1.27329,0.93023,1.22987,0.000632883,0.000632883,0.000632883
33,164.835,0.9814,0.92754,0.99704,0.90562,0.65782,0.76276,0.55212,1.28546,0.94606,1.25722,0.000631782,0.000631782,0.000631782
34,170.074,0.95563,0.87103,0.98281,0.81522,0.73656,0.76597,0.53012,1.26469,0.91362,1.26798,0.000630682,0.000630682,0.000630682
35,175.094,0.95654,0.89294,0.99256,0.71337,0.69518,0.75479,0.52153,1.26134,0.88488,1.26398,0.000629581,0.000629581,0.000629581
36,179.911,0.97953,0.89015,0.9942,0.9012,0.73096,0.77642,0.55012,1.23135,0.95928,1.2262,0.000628481,0.000628481,0.000628481
37,184.647,0.94881,0.83868,1.00492,0.85932,0.71058,0.77009,0.51858,1.23858,0.8839,1.1968,0.00062738,0.00062738,0.00062738
38,189.411,0.94067,0.83033,0.9822,0.84596,0.69363,0.76183,0.53838,1.18765,1.00323,1.21261,0.00062628,0.00062628,0.00062628
39,194.151,0.95243,0.82098,0.99603,0.8462,0.7118,0.79286,0.56303,1.2002,0.89406,1.23463,0.000625179,0.000625179,0.000625179
40,198.925,0.90427,0.80076,0.97391,0.82921,0.75049,0.7862,0.56954,1.15279,0.92611,1.18833,0.000624079,0.000624079,0.000624079
41,203.65,0.8977,0.80802,0.97578,0.86608,0.6849,0.75641,0.53841,1.18751,0.9164,1.22315,0.000622978,0.000622978,0.000622978
42,208.418,0.85779,0.76653,0.9551,0.88332,0.72479,0.77807,0.56407,1.16787,0.92716,1.20238,0.000621877,0.000621877,0.000621877
43,213.155,0.90908,0.78699,0.97304,0.91324,0.67972,0.77475,0.55552,1.2369,0.91052,1.26336,0.000620777,0.000620777,0.000620777
44,217.892,0.91902,0.82075,0.9834,0.88262,0.78225,0.79083,0.53804,1.29709,0.89575,1.31968,0.000619676,0.000619676,0.000619676
45,222.664,0.87019,0.74781,0.96286,0.88191,0.74416,0.80273,0.57007,1.24454,0.8944,1.23561,0.000618576,0.000618576,0.000618576
46,227.388,0.88328,0.76832,0.96939,0.8255,0.73585,0.76991,0.5545,1.16083,0.91638,1.23282,0.000617475,0.000617475,0.000617475
47,232.121,0.87053,0.72136,0.9674,0.86818,0.7613,0.78497,0.55323,1.21952,0.86301,1.2366,0.000616375,0.000616375,0.000616375
48,236.84,0.89193,0.7707,0.9833,0.77736,0.87062,0.87641,0.59062,1.29995,0.89019,1.26041,0.000615274,0.000615274,0.000615274
49,241.591,0.86817,0.74022,0.96092,0.8391,0.75589,0.86564,0.59199,1.33455,0.96844,1.24736,0.000614174,0.000614174,0.000614174
50,246.337,0.84642,0.72208,0.94184,0.87052,0.71338,0.78996,0.56289,1.20585,0.84748,1.25412,0.000613073,0.000613073,0.000613073
51,251.058,0.82764,0.70068,0.93927,0.89792,0.71046,0.79514,0.57376,1.23717,0.83705,1.28718,0.000611972,0.000611972,0.000611972
52,255.79,0.86035,0.72144,0.96918,0.90345,0.72321,0.78591,0.56878,1.23172,0.87551,1.27765,0.000610872,0.000610872,0.000610872
53,260.551,0.82849,0.68697,0.94167,0.85602,0.7055,0.76872,0.55321,1.20528,0.88795,1.25916,0.000609771,0.000609771,0.000609771
54,265.221,0.85569,0.71344,0.95332,0.88271,0.69082,0.75983,0.56592,1.23032,0.9311,1.28427,0.000608671,0.000608671,0.000608671
55,269.948,0.83659,0.69053,0.95086,0.81024,0.70975,0.76418,0.54803,1.24678,0.91581,1.28623,0.00060757,0.00060757,0.00060757
56,274.64,0.84656,0.69378,0.94817,0.82505,0.74261,0.77002,0.55407,1.22172,0.96036,1.25677,0.00060647,0.00060647,0.00060647
57,279.335,0.82872,0.6647,0.94526,0.90921,0.71045,0.78139,0.56761,1.22589,0.93485,1.24421,0.000605369,0.000605369,0.000605369
58,284.038,0.82027,0.64915,0.95121,0.87058,0.71963,0.78509,0.55903,1.24339,0.89169,1.26159,0.000604269,0.000604269,0.000604269
59,288.744,0.80418,0.66259,0.94402,0.8838,0.66934,0.76679,0.55251,1.24915,0.96662,1.27031,0.000603168,0.000603168,0.000603168
60,293.43,0.84246,0.70186,0.96344,0.8788,0.69011,0.75234,0.55264,1.23928,0.89192,1.29162,0.000602068,0.000602068,0.000602068
61,298.139,0.85191,0.70344,0.96472,0.86161,0.71034,0.78624,0.58129,1.24694,0.97515,1.29093,0.000600967,0.000600967,0.000600967
62,302.835,0.8179,0.653,0.94044,0.92482,0.71874,0.79715,0.58345,1.20534,0.95261,1.28465,0.000599866,0.000599866,0.000599866
63,307.54,0.82315,0.67162,0.95109,0.83356,0.73233,0.80482,0.5801,1.22949,0.89172,1.33125,0.000598766,0.000598766,0.000598766
64,312.252,0.81175,0.6286,0.92755,0.85119,0.73275,0.77528,0.5625,1.20948,0.90948,1.25442,0.000597665,0.000597665,0.000597665
65,316.976,0.8084,0.65046,0.93594,0.72369,0.73002,0.75818,0.56065,1.20261,0.89037,1.26948,0.000596565,0.000596565,0.000596565
66,321.681,0.83289,0.64624,0.94371,0.81552,0.74766,0.75777,0.55275,1.21982,0.87488,1.26541,0.000595464,0.000595464,0.000595464
67,326.387,0.7983,0.616,0.93176,0.82033,0.73861,0.78132,0.56708,1.19435,0.84195,1.27366,0.000594364,0.000594364,0.000594364
68,331.072,0.78255,0.62383,0.93237,0.83645,0.6833,0.77056,0.56117,1.19729,0.86476,1.29914,0.000593263,0.000593263,0.000593263
69,335.776,0.78445,0.6225,0.9299,0.86527,0.73527,0.77101,0.54953,1.21304,0.82658,1.30718,0.000592163,0.000592163,0.000592163
70,340.473,0.79642,0.61798,0.93521,0.88391,0.70235,0.77166,0.56362,1.22647,0.87961,1.3056,0.000591062,0.000591062,0.000591062
71,345.145,0.78866,0.6215,0.94546,0.90858,0.69747,0.7832,0.57603,1.24112,0.94864,1.32366,0.000589961,0.000589961,0.000589961
72,349.884,0.79959,0.62736,0.93268,0.9027,0.71562,0.75599,0.55172,1.21763,0.90453,1.34108,0.000588861,0.000588861,0.000588861
73,354.606,0.76809,0.60901,0.92278,0.90816,0.70661,0.76254,0.55063,1.1927,0.92741,1.26976,0.00058776,0.00058776,0.00058776
74,359.294,0.78369,0.59591,0.93435,0.88611,0.72643,0.80184,0.58728,1.18121,0.84048,1.25875,0.00058666,0.00058666,0.00058666
75,363.978,0.78658,0.60498,0.93387,0.84645,0.80494,0.85919,0.60733,1.20139,0.81934,1.29429,0.000585559,0.000585559,0.000585559
76,368.664,0.76535,0.59335,0.92549,0.89839,0.74468,0.78206,0.55169,1.21021,0.84951,1.32191,0.000584459,0.000584459,0.000584459
77,373.366,0.7751,0.60141,0.92816,0.95106,0.73655,0.80291,0.56598,1.22328,0.89952,1.2913,0.000583358,0.000583358,0.000583358
78,378.063,0.76233,0.61249,0.91284,0.96452,0.70009,0.80378,0.58664,1.17865,0.86006,1.29844,0.000582258,0.000582258,0.000582258
79,382.779,0.73971,0.5879,0.91859,0.89449,0.69507,0.78231,0.56649,1.17851,0.87831,1.27135,0.000581157,0.000581157,0.000581157
80,387.516,0.75165,0.59802,0.91301,0.88192,0.73783,0.78498,0.5662,1.2208,0.85721,1.31236,0.000580057,0.000580057,0.000580057
81,392.219,0.75914,0.57501,0.91824,0.87088,0.74027,0.8108,0.5906,1.20844,0.86234,1.32996,0.000578956,0.000578956,0.000578956
82,396.933,0.74924,0.58709,0.91713,0.89665,0.70974,0.75852,0.56607,1.20649,0.87627,1.31082,0.000577855,0.000577855,0.000577855
83,401.671,0.75593,0.59481,0.93078,0.81518,0.75149,0.75817,0.55625,1.19832,0.94606,1.30755,0.000576755,0.000576755,0.000576755
84,406.39,0.77117,0.58608,0.92503,0.87746,0.70876,0.77715,0.5685,1.207,0.90801,1.30272,0.000575654,0.000575654,0.000575654
85,411.123,0.75667,0.57921,0.94144,0.80663,0.69324,0.7594,0.55808,1.16443,0.97199,1.23607,0.000574554,0.000574554,0.000574554
86,415.865,0.7326,0.55514,0.90828,0.85555,0.74727,0.78409,0.57235,1.16794,0.88348,1.24363,0.000573453,0.000573453,0.000573453
87,420.632,0.73248,0.56357,0.92076,0.82455,0.71478,0.7529,0.53982,1.18846,0.87086,1.24579,0.000572353,0.000572353,0.000572353
88,425.369,0.75993,0.56949,0.92925,0.84913,0.66448,0.74295,0.54707,1.21556,0.98433,1.28554,0.000571252,0.000571252,0.000571252
89,430.095,0.73371,0.54866,0.9207,0.70996,0.77169,0.76648,0.57031,1.16536,0.87913,1.30529,0.000570152,0.000570152,0.000570152
90,434.981,0.74638,0.56291,0.92178,0.87206,0.67749,0.79627,0.56979,1.20695,0.88369,1.32048,0.000569051,0.000569051,0.000569051
91,439.733,0.73907,0.57164,0.91954,0.89409,0.75377,0.85888,0.61276,1.20178,0.82848,1.31427,0.00056795,0.00056795,0.00056795
92,444.657,0.74222,0.55412,0.91552,0.79326,0.82909,0.837,0.60061,1.2049,0.84152,1.33514,0.00056685,0.00056685,0.00056685
93,449.722,0.74175,0.54894,0.91965,0.87106,0.70048,0.79391,0.57821,1.16634,0.83886,1.24901,0.000565749,0.000565749,0.000565749
94,454.945,0.74638,0.55656,0.91437,0.82914,0.76853,0.78897,0.5827,1.15015,0.77635,1.286,0.000564649,0.000564649,0.000564649
95,459.912,0.7237,0.52872,0.9066,0.88128,0.713,0.77742,0.57266,1.14123,0.78157,1.29787,0.000563548,0.000563548,0.000563548
96,464.816,0.73175,0.53981,0.91363,0.80538,0.84059,0.87654,0.62692,1.20998,0.79288,1.30794,0.000562448,0.000562448,0.000562448
97,469.638,0.73046,0.53584,0.90801,0.9027,0.73128,0.79731,0.59462,1.09661,0.76814,1.22523,0.000561347,0.000561347,0.000561347
98,474.609,0.70474,0.54058,0.90868,0.81506,0.79859,0.85516,0.60647,1.193,0.81078,1.31309,0.000560247,0.000560247,0.000560247
99,479.649,0.72613,0.53523,0.90747,0.74909,0.80244,0.7974,0.5748,1.19124,0.87548,1.32417,0.000559146,0.000559146,0.000559146
100,484.592,0.7264,0.54031,0.91849,0.81897,0.72206,0.78663,0.57485,1.1484,0.89664,1.25463,0.000558046,0.000558046,0.000558046
101,489.609,0.70187,0.52139,0.90389,0.85701,0.72057,0.7692,0.57435,1.1231,0.88736,1.26517,0.000556945,0.000556945,0.000556945
102,494.719,0.6927,0.50884,0.90389,0.85351,0.75282,0.77977,0.57487,1.17024,0.80322,1.32539,0.000555844,0.000555844,0.000555844
103,499.781,0.68087,0.52204,0.911,0.92938,0.71216,0.79038,0.57915,1.12877,0.85105,1.24336,0.000554744,0.000554744,0.000554744
104,504.598,0.67323,0.51414,0.89333,0.87342,0.76831,0.87597,0.63706,1.14087,0.71215,1.30948,0.000553643,0.000553643,0.000553643
105,509.482,0.69492,0.52386,0.89827,0.81724,0.82305,0.86704,0.63912,1.12257,0.7825,1.25794,0.000552543,0.000552543,0.000552543
106,514.287,0.67565,0.50813,0.89961,0.82484,0.81616,0.85515,0.63951,1.16012,0.76398,1.32004,0.000551442,0.000551442,0.000551442
107,519.081,0.67794,0.50669,0.89308,0.91077,0.72815,0.84656,0.6342,1.11779,0.8208,1.25795,0.000550342,0.000550342,0.000550342
108,523.972,0.65588,0.49371,0.89165,0.88264,0.73021,0.82443,0.60104,1.12773,0.78382,1.2936,0.000549241,0.000549241,0.000549241
109,528.92,0.67772,0.53124,0.89669,0.68748,0.81845,0.77297,0.57538,1.13246,0.80191,1.3229,0.000548141,0.000548141,0.000548141
110,533.885,0.69475,0.51401,0.89312,0.84358,0.73558,0.80112,0.59529,1.13229,0.81416,1.23911,0.00054704,0.00054704,0.00054704
111,538.815,0.70635,0.51487,0.90737,0.88881,0.69825,0.86083,0.64447,1.23703,0.83248,1.37901,0.00054594,0.00054594,0.00054594
112,543.846,0.69536,0.51544,0.90829,0.82356,0.72536,0.82293,0.5963,1.16541,0.85993,1.33399,0.000544839,0.000544839,0.000544839
113,548.767,0.68632,0.50436,0.90337,0.89492,0.71526,0.78875,0.5809,1.10052,0.85383,1.25357,0.000543738,0.000543738,0.000543738
114,553.729,0.66633,0.51329,0.89957,0.78367,0.71447,0.74477,0.54414,1.12402,0.90134,1.27066,0.000542638,0.000542638,0.000542638
115,558.639,0.66305,0.49902,0.89232,0.88505,0.70025,0.85216,0.61127,1.15824,0.81594,1.30143,0.000541537,0.000541537,0.000541537
116,563.576,0.67117,0.495,0.90112,0.92351,0.69552,0.77614,0.56557,1.15834,0.87009,1.28545,0.000540437,0.000540437,0.000540437
117,568.509,0.6841,0.52298,0.89893,0.87968,0.69812,0.75463,0.55299,1.16328,0.93382,1.29636,0.000539336,0.000539336,0.000539336
118,573.395,0.67547,0.50167,0.89362,0.90666,0.66162,0.75971,0.55233,1.14658,0.83071,1.28994,0.000538236,0.000538236,0.000538236
119,578.32,0.68111,0.51094,0.90421,0.86843,0.71472,0.76515,0.56332,1.13419,0.91333,1.27477,0.000537135,0.000537135,0.000537135
120,583.248,0.66557,0.48542,0.89771,0.79588,0.83386,0.84734,0.62562,1.15046,0.84778,1.31523,0.000536035,0.000536035,0.000536035
121,588.159,0.65755,0.49202,0.89632,0.86161,0.8383,0.85865,0.61153,1.13599,0.73492,1.28063,0.000534934,0.000534934,0.000534934
122,593.064,0.67011,0.49638,0.90435,0.82342,0.82504,0.84903,0.6175,1.16631,0.82504,1.29875,0.000533833,0.000533833,0.000533833
123,597.997,0.6651,0.48288,0.88593,0.84719,0.78552,0.84162,0.61074,1.18443,0.87888,1.27199,0.000532733,0.000532733,0.000532733
124,602.956,0.68113,0.49609,0.90513,0.8552,0.82716,0.87138,0.64378,1.17005,0.77836,1.32666,0.000531632,0.000531632,0.000531632
125,607.917,0.69209,0.49248,0.90728,0.77199,0.84861,0.86301,0.6197,1.17552,0.87087,1.32577,0.000530532,0.000530532,0.000530532
126,612.829,0.67898,0.4856,0.89029,0.87576,0.72842,0.77787,0.58283,1.1707,0.91061,1.32262,0.000529431,0.000529431,0.000529431
127,617.647,0.66854,0.48805,0.87923,0.81165,0.74474,0.76664,0.56703,1.21434,0.85988,1.38391,0.000528331,0.000528331,0.000528331
128,622.176,0.64858,0.48146,0.88579,0.82011,0.74994,0.78589,0.59184,1.15653,0.85184,1.28472,0.00052723,0.00052723,0.00052723
129,626.766,0.64001,0.48335,0.89668,0.75873,0.84563,0.85017,0.63462,1.16328,0.90601,1.29077,0.00052613,0.00052613,0.00052613
130,631.361,0.64508,0.49692,0.89514,0.88379,0.71247,0.79516,0.57967,1.13838,0.85235,1.24806,0.000525029,0.000525029,0.000525029
131,636.036,0.6627,0.49997,0.88564,0.86485,0.68982,0.78449,0.57545,1.15919,0.88246,1.29414,0.000523928,0.000523928,0.000523928
132,640.604,0.65427,0.48424,0.89442,0.81288,0.69443,0.74325,0.54804,1.17343,0.90331,1.30089,0.000522828,0.000522828,0.000522828
133,645.228,0.63971,0.48028,0.8886,0.82921,0.72118,0.75177,0.57517,1.15747,0.90852,1.27041,0.000521727,0.000521727,0.000521727
134,649.862,0.63347,0.46284,0.88033,0.85504,0.7616,0.78158,0.57967,1.19112,0.80382,1.32719,0.000520627,0.000520627,0.000520627
135,654.725,0.64518,0.47781,0.89184,0.86954,0.78048,0.78287,0.58275,1.18474,0.83698,1.334,0.000519526,0.000519526,0.000519526
136,659.44,0.61629,0.45285,0.883,0.84763,0.75827,0.81444,0.59916,1.14879,0.82157,1.29581,0.000518426,0.000518426,0.000518426
137,664.066,0.65848,0.48374,0.88164,0.86777,0.67255,0.78625,0.58551,1.12881,0.84013,1.2525,0.000517325,0.000517325,0.000517325
138,668.809,0.65779,0.47385,0.89082,0.85796,0.69985,0.77694,0.56907,1.16699,0.84415,1.28124,0.000516225,0.000516225,0.000516225
139,673.635,0.67393,0.48969,0.89875,0.83757,0.75012,0.78325,0.5819,1.12266,0.79918,1.26896,0.000515124,0.000515124,0.000515124
140,678.247,0.66166,0.47168,0.89376,0.82127,0.7301,0.84816,0.61802,1.15299,0.81906,1.30605,0.000514024,0.000514024,0.000514024
141,683.255,0.6305,0.46096,0.88932,0.89704,0.6653,0.83737,0.63006,1.11415,0.81379,1.27603,0.000512923,0.000512923,0.000512923
142,688.104,0.61863,0.4513,0.88497,0.87595,0.68712,0.76968,0.55853,1.19224,0.87418,1.32222,0.000511822,0.000511822,0.000511822
143,693.01,0.64326,0.46329,0.89383,0.89164,0.73512,0.78843,0.58008,1.18261,0.87622,1.3215,0.000510722,0.000510722,0.000510722
144,697.792,0.62956,0.44907,0.88069,0.92242,0.709,0.87273,0.63485,1.15689,0.88205,1.283,0.000509621,0.000509621,0.000509621
145,702.6,0.64053,0.4537,0.87408,0.90181,0.73299,0.80003,0.58962,1.16128,0.85899,1.31562,0.000508521,0.000508521,0.000508521
146,707.485,0.66595,0.46701,0.90082,0.88174,0.68551,0.76764,0.56898,1.15376,0.85337,1.27897,0.00050742,0.00050742,0.00050742
147,712.366,0.61481,0.45236,0.87894,0.82705,0.69594,0.75307,0.55266,1.133,0.83521,1.28297,0.00050632,0.00050632,0.00050632
148,717.307,0.63396,0.46411,0.87827,0.80044,0.7298,0.75452,0.56576,1.12069,0.92854,1.24354,0.000505219,0.000505219,0.000505219
149,722.286,0.64651,0.47078,0.8887,0.82368,0.73776,0.76883,0.57241,1.12463,0.82345,1.25163,0.000504119,0.000504119,0.000504119
150,727.183,0.60085,0.44269,0.86716,0.90071,0.67755,0.76928,0.57132,1.09761,0.85723,1.24456,0.000503018,0.000503018,0.000503018
151,732.16,0.60588,0.43547,0.87652,0.9038,0.67478,0.76886,0.57314,1.12588,0.88213,1.2484,0.000501917,0.000501917,0.000501917
152,737.224,0.62823,0.44314,0.88068,0.91214,0.7484,0.8063,0.58937,1.10596,0.81621,1.23827,0.000500817,0.000500817,0.000500817
153,742.394,0.63728,0.46028,0.87878,0.70435,0.82632,0.82663,0.61174,1.11038,0.78077,1.24204,0.000499716,0.000499716,0.000499716
154,747.408,0.60039,0.43225,0.88098,0.89867,0.70426,0.81991,0.61285,1.08805,0.84119,1.25026,0.000498616,0.000498616,0.000498616
155,752.551,0.61377,0.43917,0.87377,0.85701,0.7397,0.80009,0.58802,1.10168,0.76383,1.27769,0.000497515,0.000497515,0.000497515
156,757.213,0.6257,0.45359,0.88854,0.89811,0.72985,0.81411,0.59715,1.12605,0.82121,1.30744,0.000496415,0.000496415,0.000496415
157,761.916,0.6134,0.44892,0.87763,0.92553,0.69573,0.80992,0.59803,1.11448,0.85616,1.26673,0.000495314,0.000495314,0.000495314
158,767.028,0.60744,0.43592,0.87354,0.90117,0.7234,0.82212,0.5994,1.15339,0.8172,1.36036,0.000494214,0.000494214,0.000494214
159,772.014,0.60871,0.43255,0.87971,0.87882,0.76198,0.78474,0.57639,1.13925,0.75348,1.30048,0.000493113,0.000493113,0.000493113
160,776.978,0.61306,0.442,0.88094,0.94344,0.72301,0.78607,0.57444,1.12114,0.85335,1.28745,0.000492013,0.000492013,0.000492013
161,781.975,0.60895,0.44525,0.87339,0.83581,0.74809,0.78513,0.5796,1.12469,0.81606,1.30387,0.000490912,0.000490912,0.000490912
162,786.972,0.61339,0.43942,0.88718,0.77442,0.84223,0.8643,0.6212,1.16204,0.76832,1.32587,0.000489811,0.000489811,0.000489811
163,792.064,0.60957,0.43797,0.88141,0.82122,0.835,0.8675,0.613,1.17129,0.78763,1.33661,0.000488711,0.000488711,0.000488711
164,797.058,0.60699,0.44415,0.87602,0.8258,0.8499,0.88259,0.62573,1.13555,0.74184,1.3085,0.00048761,0.00048761,0.00048761
165,802.092,0.61298,0.44155,0.88028,0.89476,0.81207,0.85988,0.64189,1.13402,0.77856,1.29784,0.00048651,0.00048651,0.00048651
166,807.064,0.6094,0.44866,0.87499,0.89531,0.7144,0.81595,0.60001,1.15815,0.889,1.35822,0.000485409,0.000485409,0.000485409
167,812.024,0.61471,0.44971,0.87808,0.91384,0.70501,0.79031,0.59015,1.15707,0.85076,1.36505,0.000484309,0.000484309,0.000484309
168,816.979,0.59335,0.43092,0.87822,0.8914,0.73133,0.76781,0.566,1.12978,0.88055,1.26901,0.000483208,0.000483208,0.000483208
169,821.943,0.63329,0.44591,0.86877,0.87471,0.71126,0.77232,0.56222,1.12205,0.9036,1.28883,0.000482108,0.000482108,0.000482108
170,826.93,0.61327,0.43625,0.87428,0.86724,0.71982,0.78202,0.57251,1.10456,0.83742,1.27899,0.000481007,0.000481007,0.000481007
171,831.78,0.61256,0.44986,0.87404,0.87356,0.77444,0.78114,0.59075,1.08896,0.81335,1.25693,0.000479907,0.000479907,0.000479907
172,836.442,0.59166,0.41869,0.87134,0.88485,0.75618,0.8082,0.61636,1.09131,0.85378,1.26389,0.000478806,0.000478806,0.000478806
173,841.084,0.58606,0.42326,0.87266,0.88446,0.74611,0.78442,0.5942,1.11373,0.79998,1.2993,0.000477705,0.000477705,0.000477705
174,845.727,0.6005,0.43498,0.86945,0.89205,0.7361,0.77303,0.58016,1.12676,0.77477,1.30137,0.000476605,0.000476605,0.000476605
175,850.402,0.58108,0.4033,0.87325,0.86001,0.75883,0.76564,0.57211,1.11008,0.84971,1.27003,0.000475504,0.000475504,0.000475504
176,855.045,0.57493,0.41234,0.87137,0.85984,0.75309,0.76037,0.5546,1.0963,0.89365,1.32033,0.000474404,0.000474404,0.000474404
177,859.686,0.57158,0.41687,0.87079,0.7481,0.85629,0.84572,0.62867,1.08438,0.89548,1.2582,0.000473303,0.000473303,0.000473303
178,864.338,0.60142,0.42025,0.87709,0.74989,0.86574,0.8461,0.59959,1.10373,0.85371,1.29313,0.000472203,0.000472203,0.000472203
179,868.987,0.58374,0.42221,0.87334,0.87302,0.72422,0.82033,0.58555,1.15669,0.83716,1.3568,0.000471102,0.000471102,0.000471102
180,873.636,0.59832,0.42818,0.88256,0.88902,0.72169,0.7848,0.58238,1.11729,0.82004,1.33438,0.000470002,0.000470002,0.000470002
181,878.323,0.58695,0.41914,0.87155,0.90402,0.71742,0.79488,0.59395,1.12315,0.82469,1.34218,0.000468901,0.000468901,0.000468901
182,883,0.57507,0.40005,0.86873,0.87952,0.72969,0.77856,0.55926,1.13067,0.86348,1.27889,0.0004678,0.0004678,0.0004678
183,887.64,0.58629,0.4214,0.87533,0.853,0.74229,0.75865,0.56223,1.12857,0.88818,1.28169,0.0004667,0.0004667,0.0004667
184,892.314,0.59585,0.432,0.87855,0.88395,0.69918,0.76087,0.56744,1.08781,0.90263,1.26778,0.000465599,0.000465599,0.000465599
185,897.022,0.57908,0.40721,0.86664,0.86281,0.72405,0.77432,0.56507,1.14054,0.87731,1.3499,0.000464499,0.000464499,0.000464499
186,901.725,0.57379,0.41219,0.86373,0.93718,0.7271,0.80348,0.58513,1.10676,0.78629,1.31546,0.000463398,0.000463398,0.000463398
