epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,322.01,0.76691,0.54106,0.94765,0.91363,0.79711,0.81973,0.58853,1.13572,0.68098,1.25031,0.000621877,0.000621877,0.000621877
43,329.129,0.79082,0.55839,0.94291,0.8967,0.76241,0.83051,0.58498,1.20195,0.72509,1.28101,0.000620777,0.000620777,0.000620777
44,336.129,0.7773,0.55073,0.96189,0.92824,0.76641,0.82581,0.58876,1.15714,0.68368,1.25388,0.000619676,0.000619676,0.000619676
45,343.12,0.74072,0.52496,0.94501,0.94461,0.71687,0.81872,0.59559,1.17483,0.77111,1.22627,0.000618576,0.000618576,0.000618576
46,350.285,0.77085,0.55717,0.95762,0.91132,0.75145,0.89363,0.63169,1.11093,0.76981,1.21214,0.000617475,0.000617475,0.000617475
47,357.684,0.75817,0.52694,0.94699,0.93173,0.77876,0.90637,0.64868,1.15081,0.75482,1.23049,0.000616375,0.000616375,0.000616375
48,364.89,0.77886,0.54923,0.96789,0.95686,0.77851,0.87247,0.6131,1.16846,0.69264,1.24523,0.000615274,0.000615274,0.000615274
49,371.724,0.76046,0.52985,0.9508,0.90745,0.75553,0.80932,0.57199,1.204,0.74576,1.30598,0.000614174,0.000614174,0.000614174
50,378.967,0.72774,0.51675,0.93025,0.8888,0.76783,0.82772,0.60077,1.16964,0.74766,1.2673,0.000613073,0.000613073,0.000613073
51,386.268,0.72633,0.51749,0.92786,0.957,0.75369,0.81354,0.58224,1.12634,0.75227,1.26361,0.000611972,0.000611972,0.000611972
52,393.511,0.73519,0.52285,0.95225,0.84082,0.82062,0.91753,0.65302,1.21631,0.71892,1.29649,0.000610872,0.000610872,0.000610872
53,400.417,0.72743,0.48994,0.93077,0.91858,0.73819,0.81956,0.58661,1.20086,0.73539,1.31924,0.000609771,0.000609771,0.000609771
54,407.235,0.72028,0.51079,0.92084,0.93356,0.70954,0.77334,0.56854,1.1461,0.80419,1.24101,0.000608671,0.000608671,0.000608671
55,414.407,0.72528,0.49748,0.93367,0.87232,0.75377,0.79856,0.56063,1.20083,0.79192,1.27447,0.00060757,0.00060757,0.00060757
56,421.65,0.72453,0.49989,0.93205,0.84679,0.77627,0.81361,0.54949,1.21123,0.78942,1.2843,0.00060647,0.00060647,0.00060647
57,428.928,0.72734,0.50252,0.92348,0.94658,0.7399,0.90306,0.63364,1.12287,0.71101,1.23424,0.000605369,0.000605369,0.000605369
58,436.168,0.7027,0.48548,0.92709,0.94938,0.74081,0.91047,0.65585,1.17163,0.7554,1.23884,0.000604269,0.000604269,0.000604269
59,443.173,0.69201,0.48449,0.9324,0.88103,0.78728,0.90521,0.66754,1.15316,0.87897,1.24774,0.000603168,0.000603168,0.000603168
60,450.102,0.70467,0.51285,0.94132,0.93029,0.75015,0.84205,0.60697,1.14084,0.71928,1.23008,0.000602068,0.000602068,0.000602068
61,456.822,0.72667,0.51145,0.94483,0.8939,0.78659,0.84194,0.57812,1.17537,0.69001,1.25087,0.000600967,0.000600967,0.000600967
62,463.561,0.69411,0.48466,0.92004,0.92942,0.72631,0.79589,0.59258,1.11921,0.77391,1.22636,0.000599866,0.000599866,0.000599866
63,471.104,0.70961,0.49017,0.93967,0.93329,0.70212,0.79527,0.58747,1.14077,0.74996,1.25716,0.000598766,0.000598766,0.000598766
64,478.138,0.69575,0.47522,0.91545,0.86823,0.80389,0.85256,0.61098,1.14779,0.67369,1.26744,0.000597665,0.000597665,0.000597665
65,485.555,0.68277,0.47985,0.91752,0.89895,0.75178,0.81054,0.58649,1.15697,0.75869,1.29589,0.000596565,0.000596565,0.000596565
66,492.877,0.69449,0.46888,0.92053,0.87622,0.77997,0.81231,0.59104,1.12832,0.74513,1.23407,0.000595464,0.000595464,0.000595464
67,500.188,0.68797,0.46228,0.9149,0.77331,0.80675,0.83798,0.58235,1.1912,0.84534,1.28739,0.000594364,0.000594364,0.000594364
68,507.489,0.67567,0.46796,0.91579,0.91199,0.76154,0.82561,0.57635,1.12814,0.82264,1.22794,0.000593263,0.000593263,0.000593263
69,514.918,0.68421,0.47555,0.92296,0.93335,0.77894,0.81607,0.57176,1.1503,0.77431,1.24244,0.000592163,0.000592163,0.000592163
70,522.281,0.69255,0.47089,0.9251,0.89715,0.76536,0.80008,0.57859,1.15365,0.82348,1.24968,0.000591062,0.000591062,0.000591062
71,529.243,0.69436,0.48663,0.94118,0.90989,0.77932,0.85222,0.61466,1.12667,0.69138,1.24467,0.000589961,0.000589961,0.000589961
72,536.293,0.68369,0.48217,0.91099,0.86339,0.85789,0.87914,0.64476,1.14573,0.68581,1.2994,0.000588861,0.000588861,0.000588861
73,543.228,0.64107,0.45688,0.90073,0.79168,0.86996,0.86667,0.62416,1.12386,0.70696,1.28401,0.00058776,0.00058776,0.00058776
74,550.395,0.67141,0.46463,0.91942,0.93654,0.77282,0.82477,0.58564,1.15331,0.6657,1.28703,0.00058666,0.00058666,0.00058666
75,557.419,0.6879,0.47345,0.92433,0.92281,0.75023,0.8196,0.56835,1.18302,0.7498,1.32235,0.000585559,0.000585559,0.000585559
76,564.951,0.6454,0.43106,0.89843,0.9253,0.78645,0.91694,0.66766,1.13436,0.69483,1.26883,0.000584459,0.000584459,0.000584459
77,572.116,0.64935,0.44999,0.90894,0.8751,0.89537,0.91602,0.65876,1.13117,0.69237,1.25166,0.000583358,0.000583358,0.000583358
78,578.917,0.65357,0.43748,0.90089,0.86968,0.88829,0.92968,0.67818,1.10389,0.7462,1.25357,0.000582258,0.000582258,0.000582258
79,585.94,0.65119,0.42266,0.90756,0.9082,0.83409,0.86877,0.63267,1.10188,0.72477,1.24578,0.000581157,0.000581157,0.000581157
80,592.754,0.65837,0.45412,0.89794,0.94008,0.78735,0.85389,0.62299,1.10205,0.67843,1.25733,0.000580057,0.000580057,0.000580057
81,599.562,0.6547,0.4355,0.91307,0.93771,0.7708,0.85132,0.62823,1.06431,0.67932,1.21831,0.000578956,0.000578956,0.000578956
82,606.452,0.63345,0.44682,0.89876,0.80438,0.90527,0.88819,0.64935,1.1025,0.66667,1.25264,0.000577855,0.000577855,0.000577855
83,613.22,0.63657,0.45699,0.91243,0.93533,0.68651,0.89683,0.65894,1.1174,0.72333,1.28064,0.000576755,0.000576755,0.000576755
84,620.047,0.6431,0.44568,0.9018,0.93243,0.79054,0.93473,0.67434,1.08026,0.69073,1.26762,0.000575654,0.000575654,0.000575654
85,626.801,0.63286,0.44387,0.92168,0.86742,0.76828,0.91588,0.69498,1.05294,0.63231,1.25152,0.000574554,0.000574554,0.000574554
86,634.216,0.63095,0.41007,0.89559,0.92605,0.77735,0.93465,0.68298,1.09495,0.66782,1.24539,0.000573453,0.000573453,0.000573453
87,640.986,0.64605,0.43957,0.9063,0.92666,0.7584,0.86225,0.61235,1.08653,0.67692,1.24361,0.000572353,0.000572353,0.000572353
88,647.793,0.64087,0.44416,0.91276,0.92148,0.74852,0.89794,0.60579,1.07999,0.6818,1.21944,0.000571252,0.000571252,0.000571252
89,654.518,0.61237,0.41201,0.89769,0.91206,0.76065,0.91217,0.62479,1.08825,0.71221,1.22478,0.000570152,0.000570152,0.000570152
90,661.277,0.6226,0.42162,0.89656,0.81749,0.9022,0.92734,0.6414,1.07971,0.66919,1.23456,0.000569051,0.000569051,0.000569051
91,667.994,0.61333,0.41885,0.89382,0.8417,0.88569,0.92851,0.6598,1.10054,0.72624,1.24866,0.00056795,0.00056795,0.00056795
92,674.795,0.60905,0.41417,0.89664,0.89849,0.89101,0.92038,0.67379,1.08936,0.64728,1.25832,0.00056685,0.00056685,0.00056685
93,681.568,0.60162,0.41278,0.89259,0.79585,0.90549,0.91625,0.66324,1.0711,0.64628,1.24731,0.000565749,0.000565749,0.000565749
94,688.344,0.61344,0.41646,0.90145,0.93311,0.79983,0.88635,0.65084,1.09103,0.62271,1.27612,0.000564649,0.000564649,0.000564649
95,695.017,0.59498,0.41201,0.8816,0.93092,0.77059,0.82772,0.61308,1.08484,0.73196,1.22089,0.000563548,0.000563548,0.000563548
96,701.691,0.59725,0.40714,0.88952,0.90889,0.78196,0.82734,0.59438,1.17016,0.66785,1.28899,0.000562448,0.000562448,0.000562448
97,708.395,0.61057,0.41825,0.89327,0.88997,0.80748,0.92279,0.67475,1.09111,0.7267,1.23047,0.000561347,0.000561347,0.000561347
98,715.056,0.59681,0.41973,0.8969,0.92078,0.81485,0.91559,0.67377,1.09096,0.66983,1.27346,0.000560247,0.000560247,0.000560247
99,721.728,0.60134,0.42496,0.89616,0.92676,0.79946,0.92159,0.67779,1.09761,0.67271,1.29493,0.000559146,0.000559146,0.000559146
100,728.368,0.60115,0.4139,0.89869,0.87225,0.90732,0.9212,0.67748,1.08241,0.68418,1.2683,0.000558046,0.000558046,0.000558046
101,735.134,0.58016,0.39905,0.88929,0.9419,0.77323,0.83978,0.61479,1.08395,0.70298,1.26141,0.000556945,0.000556945,0.000556945
102,741.757,0.59798,0.40451,0.90077,0.91037,0.80225,0.88008,0.64741,1.10749,0.71318,1.26984,0.000555844,0.000555844,0.000555844
103,748.308,0.58431,0.40759,0.89996,0.89704,0.79858,0.93435,0.69039,1.08437,0.67089,1.26726,0.000554744,0.000554744,0.000554744
104,754.677,0.58356,0.41345,0.88128,0.88487,0.7708,0.8118,0.61212,1.09268,0.6886,1.28762,0.000553643,0.000553643,0.000553643
105,761.221,0.58256,0.40631,0.88628,0.91785,0.75589,0.82226,0.59066,1.124,0.71699,1.30468,0.000552543,0.000552543,0.000552543
106,767.956,0.5663,0.40538,0.88885,0.92103,0.78644,0.81606,0.60008,1.08806,0.68127,1.29182,0.000551442,0.000551442,0.000551442
107,774.744,0.59601,0.39584,0.88991,0.92882,0.77829,0.80981,0.58972,1.11744,0.69052,1.29978,0.000550342,0.000550342,0.000550342
108,781.457,0.55515,0.38748,0.88286,0.93819,0.74039,0.80219,0.59004,1.09909,0.79787,1.27864,0.000549241,0.000549241,0.000549241
109,788.109,0.573,0.39963,0.88687,0.95947,0.75515,0.81638,0.58536,1.10352,0.73172,1.28238,0.000548141,0.000548141,0.000548141
110,794.778,0.5821,0.39305,0.88205,0.91106,0.78598,0.85787,0.60289,1.10273,0.79092,1.30125,0.00054704,0.00054704,0.00054704
111,801.434,0.57246,0.40429,0.89186,0.95974,0.78492,0.8188,0.5931,1.13159,0.74656,1.30092,0.00054594,0.00054594,0.00054594
112,808.121,0.57831,0.40545,0.88789,0.94473,0.75923,0.80624,0.60582,1.10235,0.76355,1.29046,0.000544839,0.000544839,0.000544839
113,814.814,0.57042,0.3933,0.88744,0.95466,0.74116,0.8114,0.60892,1.04424,0.69753,1.21895,0.000543738,0.000543738,0.000543738
114,821.498,0.57023,0.40159,0.88474,0.93206,0.80172,0.84008,0.62042,1.06431,0.67873,1.25779,0.000542638,0.000542638,0.000542638
115,828.187,0.55228,0.38416,0.87611,0.80329,0.91343,0.92453,0.64859,1.07485,0.70581,1.23246,0.000541537,0.000541537,0.000541537
116,834.906,0.55577,0.36727,0.87987,0.9331,0.81399,0.84086,0.61244,1.07256,0.71036,1.22984,0.000540437,0.000540437,0.000540437
117,841.617,0.56899,0.39556,0.87815,0.92611,0.78182,0.84832,0.60616,1.10728,0.70352,1.26587,0.000539336,0.000539336,0.000539336
118,848.332,0.56047,0.38667,0.87517,0.91501,0.80943,0.83074,0.61351,1.08403,0.69712,1.28611,0.000538236,0.000538236,0.000538236
119,854.978,0.57201,0.40386,0.89271,0.90924,0.80382,0.83323,0.62073,1.05004,0.67082,1.24886,0.000537135,0.000537135,0.000537135
120,861.713,0.54741,0.38559,0.87965,0.92537,0.76895,0.83634,0.62371,1.06784,0.69543,1.25729,0.000536035,0.000536035,0.000536035
121,868.375,0.54855,0.38644,0.88398,0.90048,0.765,0.79887,0.60074,1.07045,0.81286,1.30154,0.000534934,0.000534934,0.000534934
122,875.005,0.55827,0.38655,0.8803,0.90101,0.80396,0.82503,0.61444,1.0747,0.76543,1.29653,0.000533833,0.000533833,0.000533833
123,881.675,0.55817,0.38074,0.87941,0.90628,0.78897,0.825,0.62454,1.05593,0.70428,1.26777,0.000532733,0.000532733,0.000532733
124,888.371,0.57376,0.39593,0.89186,0.90752,0.79458,0.82457,0.59902,1.07961,0.69501,1.24359,0.000531632,0.000531632,0.000531632
125,895.229,0.55948,0.3825,0.88495,0.95664,0.75967,0.82432,0.59275,1.08759,0.71887,1.2446,0.000530532,0.000530532,0.000530532
126,901.954,0.54525,0.38439,0.86794,0.93682,0.81394,0.82846,0.61685,1.05166,0.66661,1.22063,0.000529431,0.000529431,0.000529431
127,908.752,0.57295,0.39418,0.8701,0.9434,0.78463,0.82567,0.61249,1.08443,0.75404,1.24205,0.000528331,0.000528331,0.000528331
128,915.519,0.53852,0.38293,0.86613,0.92915,0.771,0.81258,0.59513,1.12108,0.75094,1.28314,0.00052723,0.00052723,0.00052723
129,922.22,0.53155,0.37624,0.8831,0.89447,0.78683,0.8524,0.6156,1.10436,0.73324,1.28591,0.00052613,0.00052613,0.00052613
130,928.953,0.53447,0.37441,0.88034,0.93994,0.74986,0.81792,0.62477,1.05984,0.72123,1.25927,0.000525029,0.000525029,0.000525029
131,935.703,0.55803,0.40017,0.88313,0.94986,0.7503,0.82258,0.6136,1.08655,0.68221,1.28995,0.000523928,0.000523928,0.000523928
132,943.659,0.52449,0.35568,0.87788,0.89133,0.81295,0.86017,0.63679,1.07754,0.74681,1.26985,0.000522828,0.000522828,0.000522828
133,950.841,0.5345,0.37121,0.87672,0.95629,0.76391,0.93815,0.6834,1.09064,0.73994,1.27825,0.000521727,0.000521727,0.000521727
134,957.982,0.55433,0.3707,0.87936,0.89969,0.82409,0.92704,0.6833,1.11409,0.72178,1.27089,0.000520627,0.000520627,0.000520627
135,965.093,0.53124,0.36926,0.87023,0.93983,0.81296,0.8895,0.64025,1.11059,0.68871,1.30851,0.000519526,0.000519526,0.000519526
136,972.218,0.52925,0.36105,0.87248,0.94669,0.79114,0.8606,0.63064,1.09836,0.72067,1.31673,0.000518426,0.000518426,0.000518426
137,979.373,0.54008,0.36216,0.86733,0.9109,0.87776,0.94407,0.64109,1.09838,0.69647,1.29721,0.000517325,0.000517325,0.000517325
138,986.558,0.53878,0.3761,0.86926,0.87746,0.8579,0.9027,0.64629,1.05411,0.69034,1.25842,0.000516225,0.000516225,0.000516225
139,993.711,0.55138,0.3769,0.88293,0.82564,0.86587,0.88081,0.66274,1.07835,0.66387,1.26403,0.000515124,0.000515124,0.000515124
140,1001.23,0.52892,0.37222,0.87675,0.77496,0.91804,0.89566,0.65082,1.09295,0.64583,1.29452,0.000514024,0.000514024,0.000514024
141,1008.44,0.51506,0.34681,0.86818,0.92132,0.80131,0.86659,0.61987,1.08576,0.67612,1.27159,0.000512923,0.000512923,0.000512923
142,1015.96,0.51925,0.34767,0.86709,0.94805,0.79294,0.85399,0.61039,1.0899,0.64096,1.29599,0.000511822,0.000511822,0.000511822
143,1023.51,0.5276,0.35578,0.87744,0.93369,0.80026,0.86026,0.63036,1.07301,0.66078,1.28729,0.000510722,0.000510722,0.000510722
144,1030.57,0.51015,0.34332,0.8661,0.94702,0.78258,0.85255,0.61778,1.08439,0.65097,1.28859,0.000509621,0.000509621,0.000509621
145,1037.69,0.53214,0.3615,0.86041,0.91459,0.7606,0.82523,0.61236,1.11101,0.76084,1.28668,0.000508521,0.000508521,0.000508521
146,1044.67,0.55142,0.374,0.8872,0.92276,0.75804,0.82442,0.59032,1.15543,0.72831,1.31686,0.00050742,0.00050742,0.00050742
147,1051.69,0.52256,0.35889,0.87172,0.90322,0.77934,0.84561,0.62228,1.02863,0.69606,1.25808,0.00050632,0.00050632,0.00050632
148,1058.75,0.52673,0.35465,0.87047,0.93323,0.78949,0.85879,0.62233,1.08076,0.69898,1.27652,0.000505219,0.000505219,0.000505219
149,1065.8,0.51914,0.35854,0.86907,0.94468,0.82357,0.89409,0.64197,1.1072,0.63927,1.29423,0.000504119,0.000504119,0.000504119
150,1072.8,0.50171,0.33565,0.86,0.94083,0.77882,0.85506,0.61457,1.09938,0.70883,1.30104,0.000503018,0.000503018,0.000503018
151,1079.99,0.50529,0.34084,0.86444,0.8786,0.83014,0.84303,0.61699,1.11902,0.74861,1.30457,0.000501917,0.000501917,0.000501917
152,1087.23,0.51553,0.35338,0.86189,0.89257,0.81929,0.84696,0.62167,1.07246,0.69504,1.27364,0.000500817,0.000500817,0.000500817
153,1094.22,0.51983,0.35501,0.86703,0.89788,0.80206,0.84625,0.61839,1.03917,0.72255,1.23842,0.000499716,0.000499716,0.000499716
154,1101.17,0.50952,0.34053,0.86859,0.97455,0.75588,0.86908,0.62054,1.07938,0.72197,1.29697,0.000498616,0.000498616,0.000498616
155,1108.18,0.51612,0.34848,0.86487,0.96308,0.80881,0.85612,0.62492,1.09501,0.64478,1.29069,0.000497515,0.000497515,0.000497515
156,1115.16,0.52789,0.35339,0.88172,0.96106,0.80641,0.88764,0.64103,1.09057,0.69374,1.27855,0.000496415,0.000496415,0.000496415
157,1122.11,0.51369,0.35346,0.87054,0.8427,0.89204,0.92613,0.63781,1.08981,0.6952,1.28735,0.000495314,0.000495314,0.000495314
158,1128.86,0.50919,0.34506,0.86083,0.94949,0.81029,0.87741,0.63863,1.06065,0.67796,1.2445,0.000494214,0.000494214,0.000494214
159,1135.57,0.50475,0.34043,0.86418,0.91219,0.80199,0.86258,0.61764,1.05493,0.72446,1.27703,0.000493113,0.000493113,0.000493113
160,1142.3,0.51038,0.35149,0.86769,0.92917,0.77819,0.83514,0.60874,1.09072,0.70664,1.31071,0.000492013,0.000492013,0.000492013
161,1149.01,0.50701,0.3499,0.85959,0.93315,0.81924,0.8485,0.63513,1.07057,0.72976,1.26603,0.000490912,0.000490912,0.000490912
162,1155.73,0.49855,0.33579,0.87375,0.94195,0.80781,0.87542,0.63122,1.07451,0.65669,1.31021,0.000489811,0.000489811,0.000489811
163,1162.48,0.49284,0.3363,0.86567,0.94908,0.80277,0.85368,0.63967,1.07457,0.64674,1.27637,0.000488711,0.000488711,0.000488711
164,1169.19,0.50496,0.34709,0.8656,0.94681,0.76698,0.85227,0.62375,1.06731,0.69586,1.27645,0.00048761,0.00048761,0.00048761
165,1175.95,0.49981,0.36031,0.86849,0.90397,0.77194,0.81634,0.61125,1.04979,0.67,1.27509,0.00048651,0.00048651,0.00048651
