epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,80.8225,1.21121,1.63711,1.08192,0.82853,0.63397,0.66722,0.44756,1.38737,1.23956,1.19792,0.000632883,0.000632883,0.000632883
33,82.9544,1.13555,1.59891,1.06347,0.87236,0.57321,0.64347,0.44876,1.29573,1.19502,1.17072,0.000631782,0.000631782,0.000631782
34,85.0872,1.24382,1.69721,1.08417,0.78819,0.58855,0.66863,0.4426,1.36933,1.24735,1.19263,0.000630682,0.000630682,0.000630682
35,87.2357,1.19575,1.45776,1.07144,0.92889,0.60328,0.72098,0.47617,1.42178,1.24477,1.26098,0.000629581,0.000629581,0.000629581
36,89.3091,1.18669,1.54682,1.06168,0.7757,0.61686,0.70899,0.48776,1.39476,1.23328,1.23303,0.000628481,0.000628481,0.000628481
37,91.3759,1.145,1.43958,1.06055,0.72348,0.66179,0.69981,0.48587,1.34671,1.18848,1.19123,0.00062738,0.00062738,0.00062738
38,93.4473,1.20038,1.39777,1.06504,0.69792,0.62068,0.68258,0.47709,1.33117,1.15056,1.17953,0.00062628,0.00062628,0.00062628
39,95.5129,1.12227,1.41901,1.03944,0.74069,0.63657,0.70362,0.4803,1.30174,1.12342,1.15955,0.000625179,0.000625179,0.000625179
40,97.5791,1.11851,1.3897,1.03382,0.72355,0.62088,0.70416,0.48592,1.26956,1.09759,1.14239,0.000624079,0.000624079,0.000624079
41,99.6641,1.11903,1.35923,1.04575,0.74971,0.64619,0.71564,0.48251,1.30035,1.13378,1.18667,0.000622978,0.000622978,0.000622978
42,101.714,1.1421,1.34496,1.03948,0.88974,0.60863,0.71547,0.47042,1.29931,1.17611,1.19847,0.000621877,0.000621877,0.000621877
43,103.783,1.11476,1.34009,1.0618,0.86126,0.64026,0.72261,0.48766,1.24969,1.08502,1.20717,0.000620777,0.000620777,0.000620777
44,106.044,1.0922,1.32305,1.04016,0.72739,0.67122,0.72337,0.49323,1.25838,1.06517,1.19464,0.000619676,0.000619676,0.000619676
45,108.219,1.06454,1.26481,1.02345,0.71979,0.65432,0.71702,0.48773,1.27613,1.11448,1.19231,0.000618576,0.000618576,0.000618576
46,110.324,1.15647,1.37078,1.06443,0.68913,0.69346,0.72405,0.50437,1.2882,1.02033,1.2047,0.000617475,0.000617475,0.000617475
47,112.441,1.12882,1.33436,1.07419,0.72773,0.6593,0.72749,0.49653,1.31677,1.07787,1.20843,0.000616375,0.000616375,0.000616375
48,114.52,1.06317,1.28777,1.01916,0.73055,0.63044,0.70562,0.45,1.50921,1.24064,1.34167,0.000615274,0.000615274,0.000615274
49,116.635,1.02389,1.23871,1.01423,0.67796,0.63898,0.69734,0.44994,1.46867,1.27349,1.31615,0.000614174,0.000614174,0.000614174
50,118.706,1.09763,1.22092,1.05545,0.64225,0.66561,0.66184,0.42779,1.50732,1.39305,1.35115,0.000613073,0.000613073,0.000613073
51,120.8,1.13601,1.34366,1.05795,0.7284,0.62588,0.67503,0.42426,1.48892,1.2632,1.35262,0.000611972,0.000611972,0.000611972
52,122.889,1.00636,1.20259,1.00058,0.72616,0.67375,0.71768,0.47067,1.38121,1.17428,1.26485,0.000610872,0.000610872,0.000610872
53,124.974,1.02906,1.23509,1.01968,0.71524,0.64361,0.70716,0.48068,1.37421,1.16157,1.26037,0.000609771,0.000609771,0.000609771
54,127.106,1.02251,1.1739,1.01043,0.69911,0.68025,0.74144,0.50125,1.3254,1.07103,1.24673,0.000608671,0.000608671,0.000608671
55,129.157,1.05772,1.16983,1.06918,0.71665,0.68535,0.73206,0.5091,1.29638,1.07709,1.23324,0.00060757,0.00060757,0.00060757
56,131.268,0.99903,1.12796,1.01359,0.89112,0.7092,0.77205,0.51947,1.27239,1.01624,1.22061,0.00060647,0.00060647,0.00060647
57,133.308,1.01728,1.11235,1.02453,0.87736,0.70787,0.77002,0.50684,1.38064,1.02176,1.29932,0.000605369,0.000605369,0.000605369
58,135.396,1.05544,1.16326,1.01456,0.88535,0.69111,0.75856,0.5096,1.3254,0.96757,1.26934,0.000604269,0.000604269,0.000604269
59,137.492,1.01081,1.07689,1.01371,0.82047,0.70938,0.74926,0.51367,1.32381,0.9892,1.29876,0.000603168,0.000603168,0.000603168
60,139.558,1.03125,1.12274,1.0196,0.76778,0.71946,0.76065,0.49487,1.3274,1.03698,1.22895,0.000602068,0.000602068,0.000602068
61,141.645,1.06268,1.16206,1.04798,0.79196,0.68851,0.75542,0.51076,1.3117,1.13957,1.21831,0.000600967,0.000600967,0.000600967
62,143.721,0.99159,1.12403,1.00167,0.75534,0.69628,0.74966,0.5158,1.25953,1.1393,1.19732,0.000599866,0.000599866,0.000599866
63,145.801,1.01705,1.13475,1.02985,0.81141,0.69003,0.75206,0.52172,1.25786,1.01954,1.19284,0.000598766,0.000598766,0.000598766
64,147.909,0.98946,1.07167,1.01598,0.84222,0.68437,0.7486,0.52925,1.18813,1.00477,1.19174,0.000597665,0.000597665,0.000597665
65,150.047,1.01714,1.07739,1.01245,0.86189,0.66667,0.75906,0.52661,1.21444,0.98186,1.21521,0.000596565,0.000596565,0.000596565
66,152.122,0.98627,0.99692,1.0016,0.86249,0.71122,0.76872,0.50614,1.27677,0.95397,1.23052,0.000595464,0.000595464,0.000595464
67,154.205,0.97855,1.10025,1.02611,0.90032,0.66202,0.76576,0.506,1.25166,1.10299,1.2176,0.000594364,0.000594364,0.000594364
68,156.297,0.96988,0.96332,1.01196,0.82022,0.664,0.74874,0.50372,1.27627,1.12314,1.22461,0.000593263,0.000593263,0.000593263
69,158.352,1.02355,1.0462,1.0408,0.86848,0.69742,0.76159,0.50913,1.31726,1.01243,1.24116,0.000592163,0.000592163,0.000592163
70,160.437,1.01812,1.01183,1.03743,0.91085,0.65075,0.77457,0.49558,1.39616,1.06343,1.33087,0.000591062,0.000591062,0.000591062
71,162.588,0.9967,1.0158,1.04102,0.83002,0.69131,0.76675,0.50277,1.31801,1.03134,1.2739,0.000589961,0.000589961,0.000589961
72,164.692,0.95541,0.94938,0.99013,0.86005,0.70688,0.75854,0.49865,1.35794,0.99022,1.26927,0.000588861,0.000588861,0.000588861
73,166.756,0.98909,0.95753,0.99625,0.9114,0.67815,0.75579,0.51157,1.27971,0.97229,1.25115,0.00058776,0.00058776,0.00058776
74,168.835,0.96651,0.95308,0.98621,0.82953,0.69954,0.75616,0.50538,1.33876,0.96387,1.30847,0.00058666,0.00058666,0.00058666
75,170.925,0.95386,0.94042,0.99233,0.76738,0.71259,0.76256,0.50232,1.3565,1.03011,1.31823,0.000585559,0.000585559,0.000585559
76,173.029,0.96332,0.98746,1.00292,0.8891,0.72153,0.76982,0.50094,1.39347,1.00087,1.29948,0.000584459,0.000584459,0.000584459
77,175.075,0.92794,0.92325,0.9942,0.90657,0.68648,0.76389,0.51144,1.33612,0.99013,1.25458,0.000583358,0.000583358,0.000583358
78,177.147,0.94519,0.9109,0.98941,0.71085,0.72632,0.76368,0.51808,1.29441,0.96893,1.22813,0.000582258,0.000582258,0.000582258
79,179.234,0.90809,0.96161,0.96053,0.81241,0.67103,0.78268,0.53987,1.25665,0.92856,1.21925,0.000581157,0.000581157,0.000581157
80,181.372,0.9234,0.91824,0.97638,0.86099,0.6833,0.77073,0.5206,1.27921,0.89734,1.26292,0.000580057,0.000580057,0.000580057
81,183.451,0.93762,0.89881,0.9795,0.81709,0.68227,0.73422,0.5083,1.26938,1.03422,1.26326,0.000578956,0.000578956,0.000578956
82,185.62,0.90789,0.92693,0.98418,0.87624,0.68103,0.76195,0.52055,1.2311,0.97696,1.24854,0.000577855,0.000577855,0.000577855
83,187.852,0.95379,1.00017,1.00335,0.86386,0.67148,0.74538,0.50511,1.29063,0.97141,1.23875,0.000576755,0.000576755,0.000576755
84,189.926,0.97456,0.97894,0.98464,0.80198,0.66055,0.73501,0.4895,1.3202,1.02928,1.27442,0.000575654,0.000575654,0.000575654
85,192.208,0.91281,0.91393,0.96874,0.81784,0.69328,0.73702,0.4887,1.35163,1.04242,1.31487,0.000574554,0.000574554,0.000574554
86,194.382,0.89065,0.88886,0.9892,0.88431,0.69194,0.73096,0.49282,1.29234,1.12106,1.29005,0.000573453,0.000573453,0.000573453
87,196.789,0.91797,0.88961,1.00144,0.85758,0.67505,0.73289,0.49059,1.36237,1.06925,1.35543,0.000572353,0.000572353,0.000572353
88,199.186,0.88387,0.85627,0.97919,0.90637,0.65253,0.74431,0.48535,1.32602,1.13556,1.30173,0.000571252,0.000571252,0.000571252
89,201.612,0.91402,0.92304,0.96116,0.90997,0.63582,0.73412,0.49904,1.31349,1.13794,1.2691,0.000570152,0.000570152,0.000570152
90,204.047,0.90499,0.89895,0.98655,0.92703,0.64692,0.7585,0.51184,1.33684,1.06697,1.27113,0.000569051,0.000569051,0.000569051
91,206.398,0.89415,0.86693,0.97101,0.783,0.75489,0.78683,0.53344,1.31587,0.92742,1.30431,0.00056795,0.00056795,0.00056795
92,208.794,0.9182,0.90164,1.00421,0.73031,0.74462,0.78338,0.52945,1.33554,0.91126,1.32199,0.00056685,0.00056685,0.00056685
93,211.15,0.85842,0.85799,0.94589,0.83262,0.70538,0.77506,0.53512,1.33312,0.97502,1.31015,0.000565749,0.000565749,0.000565749
94,213.766,0.91127,0.86563,0.96141,0.81907,0.69726,0.75427,0.52915,1.30187,1.03339,1.30561,0.000564649,0.000564649,0.000564649
95,216.172,0.90437,0.83541,0.97594,0.8746,0.6395,0.77824,0.52193,1.31231,0.97216,1.28495,0.000563548,0.000563548,0.000563548
96,218.751,0.87595,0.83993,0.96222,0.89831,0.6938,0.77724,0.52455,1.32105,1.00908,1.24534,0.000562448,0.000562448,0.000562448
97,221.143,0.93985,0.89135,0.97117,0.88042,0.71882,0.76419,0.51915,1.2566,0.99775,1.22809,0.000561347,0.000561347,0.000561347
98,223.787,0.8673,0.84627,0.96736,0.86958,0.70703,0.75968,0.51984,1.23738,0.95552,1.21798,0.000560247,0.000560247,0.000560247
99,226.374,0.89897,0.82096,0.95763,0.87312,0.74313,0.78414,0.5584,1.21921,0.89521,1.21758,0.000559146,0.000559146,0.000559146
100,229.138,0.84517,0.80433,0.95366,0.85315,0.74113,0.77553,0.54077,1.2471,0.97103,1.25753,0.000558046,0.000558046,0.000558046
101,231.555,0.84884,0.84502,0.97238,0.84508,0.72217,0.78478,0.54985,1.25105,0.95264,1.26137,0.000556945,0.000556945,0.000556945
102,234.062,0.9391,0.81064,0.97469,0.87641,0.71631,0.77987,0.53171,1.33147,0.95416,1.30609,0.000555844,0.000555844,0.000555844
103,236.877,0.89615,0.79416,0.97645,0.90464,0.66224,0.76526,0.52885,1.29208,0.91311,1.27977,0.000554744,0.000554744,0.000554744
104,239.316,0.95861,0.85122,0.96345,0.84757,0.71358,0.77092,0.50439,1.35384,0.95243,1.33086,0.000553643,0.000553643,0.000553643
105,241.998,0.86642,0.78845,0.97771,0.86355,0.73332,0.78079,0.52611,1.332,0.95085,1.32233,0.000552543,0.000552543,0.000552543
106,244.969,0.83909,0.85046,0.94242,0.78775,0.7481,0.7824,0.54012,1.28412,0.96095,1.31669,0.000551442,0.000551442,0.000551442
107,247.524,0.84819,0.81471,0.95313,0.7966,0.73209,0.75785,0.52529,1.28524,1.01029,1.31325,0.000550342,0.000550342,0.000550342
108,250.255,0.86684,0.80538,0.99367,0.86431,0.71128,0.75169,0.53389,1.24237,1.01583,1.26641,0.000549241,0.000549241,0.000549241
109,252.612,0.89405,0.79491,0.96335,0.82176,0.75701,0.75418,0.54103,1.21948,1.00088,1.24091,0.000548141,0.000548141,0.000548141
110,255.384,0.85835,0.78956,0.94211,0.83347,0.71848,0.76602,0.54338,1.25164,0.95329,1.27084,0.00054704,0.00054704,0.00054704
111,257.966,0.81079,0.72476,0.94612,0.87219,0.68645,0.76685,0.54833,1.27086,0.92659,1.28481,0.00054594,0.00054594,0.00054594
112,260.471,0.84745,0.76493,0.95023,0.80431,0.72936,0.76376,0.51609,1.32307,0.96042,1.32671,0.000544839,0.000544839,0.000544839
113,262.972,0.88777,0.79572,0.97953,0.81344,0.71609,0.75296,0.51314,1.32162,1.00719,1.31895,0.000543738,0.000543738,0.000543738
114,265.721,0.8409,0.74292,0.94439,0.78129,0.72834,0.7603,0.51609,1.26503,0.92527,1.30583,0.000542638,0.000542638,0.000542638
115,270.866,0.82868,0.74049,0.94666,0.66555,0.75445,0.75337,0.50405,1.33219,0.99586,1.33787,0.000541537,0.000541537,0.000541537
116,275.18,0.85023,0.8013,0.94332,0.69189,0.71202,0.75485,0.52331,1.28696,1.03789,1.34294,0.000540437,0.000540437,0.000540437
117,280.73,0.83006,0.73461,0.93513,0.82094,0.71429,0.75792,0.52283,1.32415,1.00697,1.38558,0.000539336,0.000539336,0.000539336
118,285.287,0.82556,0.76248,0.93232,0.82679,0.70542,0.75643,0.54843,1.23419,0.97459,1.2748,0.000538236,0.000538236,0.000538236
119,289.443,0.84473,0.72499,0.95289,0.85169,0.72172,0.76329,0.55856,1.23243,1.00738,1.28506,0.000537135,0.000537135,0.000537135
120,291.688,0.80784,0.69021,0.91732,0.90605,0.67722,0.7794,0.55387,1.26113,0.99673,1.33053,0.000536035,0.000536035,0.000536035
121,294.643,0.79746,0.69754,0.93618,0.84916,0.75724,0.78323,0.56228,1.22409,0.96791,1.31801,0.000534934,0.000534934,0.000534934
122,297.179,0.81164,0.70588,0.94521,0.81402,0.73545,0.77588,0.55202,1.27736,1.04499,1.31379,0.000533833,0.000533833,0.000533833
123,299.548,0.83896,0.72985,0.94517,0.83435,0.67367,0.75712,0.54937,1.2495,1.07532,1.2784,0.000532733,0.000532733,0.000532733
124,301.783,0.86975,0.74076,0.98905,0.74783,0.6897,0.7258,0.51262,1.26093,1.16437,1.27751,0.000531632,0.000531632,0.000531632
125,303.998,0.81714,0.70117,0.94648,0.79619,0.67147,0.73291,0.52463,1.23388,1.09637,1.28134,0.000530532,0.000530532,0.000530532
126,306.325,0.8495,0.75416,0.94936,0.91743,0.67983,0.76798,0.53845,1.24853,0.98092,1.28659,0.000529431,0.000529431,0.000529431
127,308.856,0.82415,0.75031,0.94459,0.88189,0.71007,0.767,0.534,1.24722,0.94202,1.28803,0.000528331,0.000528331,0.000528331
128,311.198,0.81449,0.69597,0.93542,0.89212,0.7386,0.77335,0.54033,1.2297,0.90339,1.30815,0.00052723,0.00052723,0.00052723
129,313.503,0.81385,0.69909,0.94628,0.83134,0.76442,0.77143,0.54775,1.21173,0.94662,1.31008,0.00052613,0.00052613,0.00052613
130,315.777,0.83178,0.71411,0.96884,0.84254,0.72159,0.75194,0.51189,1.20048,0.95601,1.28411,0.000525029,0.000525029,0.000525029
131,318.039,0.76166,0.68616,0.92461,0.78832,0.72483,0.72707,0.51048,1.24925,1.00471,1.29445,0.000523928,0.000523928,0.000523928
132,320.238,0.81318,0.7031,0.93862,0.83353,0.72919,0.74537,0.51966,1.25029,0.96441,1.29081,0.000522828,0.000522828,0.000522828
133,322.436,0.8042,0.65985,0.94561,0.85602,0.70886,0.75788,0.52273,1.22696,0.95575,1.26988,0.000521727,0.000521727,0.000521727
134,324.679,0.76175,0.66364,0.92338,0.9244,0.70814,0.773,0.54132,1.21739,0.9219,1.28024,0.000520627,0.000520627,0.000520627
135,327.031,0.78566,0.69692,0.93685,0.89345,0.73113,0.78514,0.54574,1.21506,0.86225,1.28477,0.000519526,0.000519526,0.000519526
136,329.209,0.80183,0.72537,0.92624,0.86152,0.75643,0.78545,0.5523,1.22623,0.86175,1.2896,0.000518426,0.000518426,0.000518426
137,331.395,0.77947,0.68312,0.92466,0.81277,0.72263,0.78209,0.55437,1.21962,0.87363,1.27458,0.000517325,0.000517325,0.000517325
138,333.606,0.81075,0.70198,0.94538,0.82218,0.70839,0.77191,0.54224,1.21706,0.89959,1.25659,0.000516225,0.000516225,0.000516225
139,335.707,0.73552,0.64423,0.91627,0.92496,0.68552,0.77772,0.55035,1.21332,0.90134,1.26476,0.000515124,0.000515124,0.000515124
140,338.087,0.801,0.68384,0.92625,0.90002,0.72794,0.77648,0.5466,1.24836,0.90358,1.32389,0.000514024,0.000514024,0.000514024
141,340.128,0.77156,0.65294,0.92829,0.85777,0.73739,0.77552,0.54072,1.2554,0.90209,1.30861,0.000512923,0.000512923,0.000512923
142,342.292,0.82901,0.71971,0.94366,0.82941,0.71767,0.7681,0.52859,1.28805,0.9356,1.33933,0.000511822,0.000511822,0.000511822
143,344.418,0.82304,0.71938,0.95268,0.71217,0.83722,0.84153,0.5368,1.22427,0.93795,1.27981,0.000510722,0.000510722,0.000510722
144,346.511,0.79219,0.65587,0.94127,0.69118,0.84987,0.84697,0.5508,1.19683,0.91463,1.26388,0.000509621,0.000509621,0.000509621
145,348.561,0.77192,0.63847,0.93034,0.71139,0.82165,0.7991,0.5382,1.17825,0.96925,1.26231,0.000508521,0.000508521,0.000508521
146,350.641,0.74578,0.63998,0.91669,0.85537,0.67374,0.75762,0.53384,1.19829,0.96074,1.28574,0.00050742,0.00050742,0.00050742
147,352.736,0.7772,0.6552,0.94162,0.87519,0.69613,0.76152,0.54356,1.21104,0.91949,1.28981,0.00050632,0.00050632,0.00050632
148,354.894,0.76191,0.64506,0.93027,0.83456,0.73174,0.7623,0.52693,1.23978,0.9395,1.29132,0.000505219,0.000505219,0.000505219
149,356.996,0.77269,0.63802,0.92831,0.83699,0.72065,0.7628,0.52102,1.2632,0.9648,1.27512,0.000504119,0.000504119,0.000504119
150,359.177,0.80859,0.66639,0.93366,0.81261,0.69129,0.75429,0.52576,1.22778,1.00139,1.24275,0.000503018,0.000503018,0.000503018
151,361.491,0.80157,0.6745,0.93298,0.80443,0.72467,0.7458,0.52599,1.21177,0.93991,1.22881,0.000501917,0.000501917,0.000501917
152,363.626,0.74333,0.64403,0.88917,0.83667,0.72039,0.75211,0.52941,1.19333,0.89135,1.2303,0.000500817,0.000500817,0.000500817
153,365.752,0.77669,0.67385,0.96637,0.66961,0.74724,0.75573,0.53205,1.19483,0.90858,1.25631,0.000499716,0.000499716,0.000499716
154,368.197,0.73874,0.62303,0.91713,0.70621,0.71638,0.74721,0.5334,1.20987,0.99298,1.27404,0.000498616,0.000498616,0.000498616
155,370.26,0.79099,0.65517,0.92472,0.77899,0.70774,0.73915,0.50947,1.29803,1.07126,1.31042,0.000497515,0.000497515,0.000497515
156,372.408,0.79942,0.66899,0.93713,0.78511,0.70203,0.73712,0.51642,1.24328,1.04804,1.27825,0.000496415,0.000496415,0.000496415
157,374.57,0.76446,0.6372,0.91034,0.77195,0.71656,0.74723,0.53217,1.22584,0.99442,1.27611,0.000495314,0.000495314,0.000495314
158,376.67,0.75641,0.64485,0.93646,0.80592,0.65969,0.74836,0.52137,1.27119,0.96479,1.32975,0.000494214,0.000494214,0.000494214
159,378.726,0.75221,0.62305,0.94717,0.85473,0.64967,0.75535,0.54559,1.20831,0.93848,1.29942,0.000493113,0.000493113,0.000493113
160,380.854,0.7672,0.63355,0.9105,0.87647,0.68679,0.77292,0.56243,1.21087,0.9481,1.29486,0.000492013,0.000492013,0.000492013
161,382.921,0.76671,0.64141,0.9278,0.86984,0.69688,0.77229,0.55199,1.22164,0.92527,1.29169,0.000490912,0.000490912,0.000490912
162,385.028,0.77474,0.64456,0.94132,0.86864,0.73927,0.77843,0.56581,1.20609,0.87816,1.28327,0.000489811,0.000489811,0.000489811
163,387.101,0.754,0.6354,0.92262,0.82819,0.7385,0.77084,0.56354,1.20365,0.86276,1.29313,0.000488711,0.000488711,0.000488711
164,389.211,0.74347,0.62307,0.9173,0.85328,0.72269,0.7807,0.56753,1.16235,0.85604,1.2502,0.00048761,0.00048761,0.00048761
165,391.281,0.7255,0.63528,0.93466,0.86424,0.71897,0.79416,0.5803,1.14871,0.83773,1.23425,0.00048651,0.00048651,0.00048651
166,393.357,0.7554,0.63822,0.92398,0.84889,0.68804,0.78168,0.5696,1.14479,0.87032,1.22722,0.000485409,0.000485409,0.000485409
167,395.518,0.73346,0.60873,0.90909,0.87205,0.67753,0.76182,0.56012,1.16434,0.92496,1.23411,0.000484309,0.000484309,0.000484309
168,397.733,0.72646,0.62414,0.91637,0.8741,0.71624,0.7806,0.56172,1.18568,0.89061,1.29185,0.000483208,0.000483208,0.000483208
169,399.883,0.74456,0.59819,0.92019,0.89323,0.7132,0.82266,0.59229,1.21564,0.90637,1.29069,0.000482108,0.000482108,0.000482108
170,402.042,0.73407,0.62395,0.90641,0.66959,0.78676,0.81321,0.5746,1.20015,0.93165,1.27273,0.000481007,0.000481007,0.000481007
171,404.18,0.72401,0.6117,0.92344,0.87482,0.71884,0.80538,0.55917,1.1652,0.94163,1.25375,0.000479907,0.000479907,0.000479907
172,406.289,0.72342,0.61756,0.92754,0.73902,0.84521,0.81574,0.57426,1.16935,0.92672,1.24157,0.000478806,0.000478806,0.000478806
173,408.346,0.73362,0.60243,0.92708,0.86904,0.71589,0.77705,0.55401,1.18359,0.91871,1.22996,0.000477705,0.000477705,0.000477705
174,410.415,0.7312,0.60653,0.91659,0.84726,0.72166,0.76527,0.54628,1.17631,0.89827,1.21023,0.000476605,0.000476605,0.000476605
175,412.559,0.74292,0.60278,0.93669,0.92068,0.66982,0.74462,0.51831,1.19384,1.006,1.24419,0.000475504,0.000475504,0.000475504
176,414.917,0.75538,0.61937,0.91842,0.83323,0.69525,0.7315,0.5145,1.22946,1.13562,1.25781,0.000474404,0.000474404,0.000474404
177,417.226,0.73621,0.60206,0.93717,0.82655,0.66395,0.72456,0.49921,1.27255,1.16289,1.27715,0.000473303,0.000473303,0.000473303
178,419.45,0.74636,0.59388,0.91201,0.76862,0.68099,0.72341,0.49154,1.30513,1.14213,1.30413,0.000472203,0.000472203,0.000472203
179,421.682,0.69869,0.55505,0.9159,0.77602,0.69215,0.72627,0.52385,1.20665,1.06895,1.22956,0.000471102,0.000471102,0.000471102
180,424.118,0.74114,0.60826,0.9174,0.77157,0.70332,0.73182,0.53771,1.1312,0.97898,1.21131,0.000470002,0.000470002,0.000470002
181,426.426,0.69245,0.55107,0.91203,0.76963,0.70226,0.72003,0.53592,1.13586,0.98129,1.23109,0.000468901,0.000468901,0.000468901
182,428.732,0.75917,0.62339,0.94863,0.77682,0.71909,0.71444,0.53109,1.16968,1.01484,1.23462,0.0004678,0.0004678,0.0004678
183,431.09,0.71257,0.59326,0.90362,0.77291,0.74096,0.72268,0.5392,1.14968,0.94879,1.22492,0.0004667,0.0004667,0.0004667
184,433.268,0.75354,0.60102,0.92219,0.74233,0.75044,0.73925,0.55191,1.10965,0.90961,1.19204,0.000465599,0.000465599,0.000465599
185,435.411,0.7202,0.57806,0.91569,0.72706,0.75062,0.72164,0.55259,1.11207,0.905,1.19205,0.000464499,0.000464499,0.000464499
