epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
158,372.466,0.47446,0.44642,0.95636,0.86363,0.83333,0.80855,0.7295,0.53993,0.61827,0.86684,0.000278562,0.000278562,0.000278562
159,374.513,0.55422,0.59607,0.9829,0.85881,0.83333,0.80844,0.72951,0.53849,0.6008,0.86107,0.000272375,0.000272375,0.000272375
160,376.552,0.46993,0.4245,0.90251,0.85777,0.83333,0.80848,0.72954,0.52758,0.59468,0.85398,0.000266187,0.000266187,0.000266187
161,379.21,0.51449,0.47377,0.95082,0.85844,0.83333,0.80858,0.72363,0.52582,0.57821,0.85034,0.00026,0.00026,0.00026
162,381.443,0.51941,0.47895,0.94664,0.85897,0.83333,0.80795,0.73699,0.51612,0.59358,0.84746,0.000253812,0.000253812,0.000253812
163,383.438,0.51301,0.48702,0.94058,0.85909,0.83333,0.80781,0.74053,0.52253,0.59591,0.85034,0.000247625,0.000247625,0.000247625
164,385.446,0.54737,0.51662,0.94412,0.86133,0.83333,0.808,0.73364,0.51696,0.59109,0.84799,0.000241438,0.000241438,0.000241438
165,387.46,0.5275,0.48356,0.92999,0.86466,0.83333,0.81215,0.74022,0.49923,0.54516,0.8438,0.00023525,0.00023525,0.00023525
166,389.505,0.51446,0.47221,0.93013,0.86647,0.83333,0.81488,0.74273,0.48153,0.53054,0.84334,0.000229063,0.000229063,0.000229063
167,392.179,0.47623,0.46199,0.92488,0.8681,0.83333,0.81961,0.75668,0.46952,0.50571,0.84727,0.000222875,0.000222875,0.000222875
168,394.314,0.52031,0.46037,0.9529,0.869,0.83333,0.82957,0.75299,0.46526,0.49372,0.85136,0.000216688,0.000216688,0.000216688
169,396.349,0.59726,0.56665,1.00421,0.8694,0.83333,0.84655,0.76972,0.46936,0.48984,0.85998,0.0002105,0.0002105,0.0002105
170,398.437,0.5206,0.49059,0.95508,0.86997,0.83333,0.85602,0.78373,0.47259,0.47833,0.85694,0.000204313,0.000204313,0.000204313
171,400.538,0.50168,0.54057,0.94916,0.8037,0.91667,0.85736,0.77421,0.49035,0.48292,0.85712,0.000198125,0.000198125,0.000198125
172,402.627,0.50182,0.51739,0.90807,0.81251,0.91667,0.85722,0.7698,0.51287,0.48205,0.85631,0.000191938,0.000191938,0.000191938
173,405.315,0.45153,0.43347,0.91462,0.8185,0.91667,0.85709,0.7701,0.52224,0.51188,0.85627,0.00018575,0.00018575,0.00018575
174,407.382,0.54057,0.52952,0.93073,0.82026,0.91667,0.85684,0.75915,0.52454,0.54328,0.85829,0.000179563,0.000179563,0.000179563
175,409.451,0.52663,0.57199,0.992,0.81633,0.91617,0.85611,0.76055,0.52881,0.55205,0.85482,0.000173375,0.000173375,0.000173375
