epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,1888.36,0.47278,0.3132,0.84589,0.94328,0.83494,0.90204,0.71503,0.96804,0.54776,1.19055,0.000441438,0.000441438,0.000441438
180,1898.53,0.46945,0.30855,0.84124,0.92569,0.82769,0.88267,0.69379,1.0361,0.55558,1.21204,0.000440406,0.000440406,0.000440406
181,1908.82,0.46137,0.31088,0.84214,0.89572,0.86726,0.89682,0.70352,1.03341,0.54568,1.18821,0.000439375,0.000439375,0.000439375
182,1919.38,0.46447,0.30564,0.83558,0.94453,0.86237,0.90564,0.71128,0.98612,0.55111,1.18679,0.000438344,0.000438344,0.000438344
183,1929.64,0.45756,0.30483,0.83983,0.89447,0.88133,0.90041,0.7248,0.93605,0.54257,1.18308,0.000437312,0.000437312,0.000437312
184,1939.94,0.45943,0.3023,0.84074,0.95447,0.82851,0.89869,0.71237,0.97781,0.54366,1.20923,0.000436281,0.000436281,0.000436281
185,1950.23,0.45776,0.30085,0.83779,0.94678,0.83891,0.8974,0.70937,0.99804,0.58076,1.18464,0.00043525,0.00043525,0.00043525
186,1960.5,0.43973,0.30123,0.83517,0.92316,0.84579,0.89983,0.70788,1.0062,0.56394,1.19564,0.000434219,0.000434219,0.000434219
187,1970.77,0.45357,0.29887,0.84056,0.94442,0.84621,0.89966,0.71748,1.01312,0.55085,1.20307,0.000433187,0.000433187,0.000433187
188,1980.9,0.44245,0.29218,0.83541,0.91315,0.8357,0.89843,0.70407,0.9781,0.62983,1.16818,0.000432156,0.000432156,0.000432156
189,1991.1,0.45672,0.30628,0.84014,0.9248,0.87196,0.92411,0.72254,0.94923,0.55353,1.15952,0.000431125,0.000431125,0.000431125
190,2001.26,0.45483,0.30385,0.83556,0.94658,0.82328,0.9014,0.71599,0.949,0.57748,1.17923,0.000430094,0.000430094,0.000430094
191,2011.34,0.45673,0.31046,0.83877,0.9214,0.81476,0.90331,0.71442,0.92896,0.56272,1.17248,0.000429063,0.000429063,0.000429063
192,2021.56,0.45687,0.30809,0.83947,0.94177,0.78602,0.88808,0.70658,0.91512,0.54037,1.18073,0.000428031,0.000428031,0.000428031
193,2031.82,0.44604,0.30776,0.84009,0.93647,0.80907,0.89363,0.70029,0.94016,0.52738,1.17665,0.000427,0.000427,0.000427
194,2042.04,0.45999,0.30178,0.8414,0.95452,0.8273,0.90012,0.71114,0.98408,0.56713,1.20195,0.000425969,0.000425969,0.000425969
195,2052.22,0.45359,0.30552,0.84317,0.94744,0.82839,0.88682,0.70536,0.94995,0.55891,1.17603,0.000424938,0.000424938,0.000424938
196,2062.5,0.44461,0.29701,0.83358,0.901,0.84234,0.89687,0.70354,1.01434,0.66728,1.25895,0.000423906,0.000423906,0.000423906
197,2072.7,0.43679,0.29608,0.83918,0.90555,0.85836,0.90622,0.70917,0.99459,0.56637,1.23352,0.000422875,0.000422875,0.000422875
198,2082.9,0.44326,0.30578,0.84207,0.92151,0.89742,0.93303,0.735,0.99703,0.5311,1.21217,0.000421844,0.000421844,0.000421844
199,2093.2,0.45651,0.30921,0.85605,0.91208,0.88075,0.92042,0.72771,0.99077,0.54183,1.20736,0.000420812,0.000420812,0.000420812
200,2103.43,0.43442,0.29499,0.83831,0.8945,0.84632,0.89987,0.72051,0.97614,0.55201,1.19457,0.000419781,0.000419781,0.000419781
201,2113.84,0.43951,0.30024,0.83522,0.94861,0.80732,0.90346,0.72095,0.9351,0.5079,1.19412,0.00041875,0.00041875,0.00041875
202,2124.29,0.43725,0.29917,0.83897,0.94132,0.83037,0.90963,0.71584,0.9634,0.53852,1.20756,0.000417719,0.000417719,0.000417719
203,2134.61,0.42939,0.28988,0.83451,0.93278,0.84876,0.90395,0.70955,1.00134,0.52839,1.20366,0.000416687,0.000416687,0.000416687
204,2144.96,0.43011,0.2944,0.84019,0.94589,0.82375,0.90875,0.71452,0.99878,0.51447,1.20705,0.000415656,0.000415656,0.000415656
205,2155.32,0.46612,0.30835,0.84572,0.89062,0.88945,0.92772,0.73995,0.92688,0.48981,1.2054,0.000414625,0.000414625,0.000414625
206,2165.72,0.43121,0.28975,0.83757,0.91764,0.89048,0.92292,0.72276,0.97468,0.52073,1.22674,0.000413594,0.000413594,0.000413594
207,2176.04,0.42966,0.28894,0.83619,0.92976,0.84907,0.92032,0.73255,0.99487,0.5321,1.23644,0.000412563,0.000412563,0.000412563
208,2186.3,0.4454,0.30237,0.8433,0.92147,0.85446,0.91499,0.72392,0.96015,0.54217,1.24495,0.000411531,0.000411531,0.000411531
209,2196.59,0.44408,0.28933,0.83477,0.95904,0.81774,0.91872,0.72009,0.99062,0.56191,1.25998,0.0004105,0.0004105,0.0004105
210,2206.98,0.43313,0.29175,0.83873,0.92786,0.85073,0.91855,0.72296,0.99764,0.55529,1.2182,0.000409469,0.000409469,0.000409469
211,2217.3,0.43745,0.2882,0.84184,0.90408,0.85231,0.9035,0.71684,0.91837,0.52625,1.11805,0.000408438,0.000408438,0.000408438
212,2227.63,0.43853,0.29009,0.83487,0.92451,0.8626,0.90133,0.71582,0.92411,0.54673,1.15767,0.000407406,0.000407406,0.000407406
213,2237.92,0.44514,0.29563,0.84012,0.92508,0.84416,0.88982,0.69848,1.0003,0.5538,1.19618,0.000406375,0.000406375,0.000406375
214,2248.21,0.44592,0.29699,0.84075,0.90324,0.85848,0.9005,0.71828,0.98039,0.5577,1.22013,0.000405344,0.000405344,0.000405344
215,2258.45,0.42806,0.28491,0.83509,0.91146,0.86328,0.89702,0.7102,0.97883,0.58903,1.2191,0.000404313,0.000404313,0.000404313
216,2268.53,0.44108,0.29088,0.83454,0.92031,0.86711,0.90979,0.70678,1.00534,0.51922,1.20065,0.000403281,0.000403281,0.000403281
217,2278.7,0.4469,0.29993,0.83986,0.9244,0.83393,0.90606,0.71327,0.97266,0.52549,1.19812,0.00040225,0.00040225,0.00040225
218,2289.02,0.43173,0.28872,0.83584,0.9355,0.83935,0.91047,0.71327,0.96556,0.51206,1.19396,0.000401219,0.000401219,0.000401219
219,2299.27,0.42671,0.28754,0.83453,0.89911,0.8658,0.90544,0.70583,0.97111,0.49798,1.18216,0.000400188,0.000400188,0.000400188
220,2309.66,0.42449,0.28915,0.83651,0.91796,0.85606,0.90794,0.69494,0.96632,0.52302,1.19125,0.000399156,0.000399156,0.000399156
221,2319.91,0.43469,0.29204,0.83628,0.90043,0.83763,0.87321,0.68588,0.99816,0.55095,1.2174,0.000398125,0.000398125,0.000398125
222,2330.21,0.43019,0.28495,0.83766,0.93056,0.83603,0.8864,0.70263,0.98711,0.53671,1.23661,0.000397094,0.000397094,0.000397094
223,2340.42,0.43008,0.2851,0.83009,0.92406,0.81709,0.88599,0.69434,0.9607,0.57641,1.21831,0.000396063,0.000396063,0.000396063
224,2351.25,0.41683,0.28515,0.83531,0.91552,0.86743,0.91256,0.7149,0.96508,0.53852,1.21419,0.000395031,0.000395031,0.000395031
225,2361.46,0.43612,0.28491,0.83731,0.89433,0.85987,0.90275,0.69971,0.97854,0.54225,1.21533,0.000394,0.000394,0.000394
226,2371.61,0.43002,0.28792,0.83327,0.90834,0.86554,0.90866,0.70706,1.00255,0.52742,1.20973,0.000392969,0.000392969,0.000392969
227,2382,0.42655,0.2876,0.83454,0.9344,0.83863,0.909,0.71627,0.97227,0.53421,1.20311,0.000391937,0.000391937,0.000391937
228,2392.42,0.41927,0.28346,0.83335,0.92854,0.83017,0.90225,0.71957,0.95844,0.50138,1.21056,0.000390906,0.000390906,0.000390906
229,2402.77,0.41186,0.27859,0.8357,0.93105,0.85505,0.91004,0.72176,0.97299,0.499,1.20314,0.000389875,0.000389875,0.000389875
230,2413.53,0.41637,0.27627,0.83072,0.92805,0.82146,0.89665,0.71887,0.96647,0.51437,1.20894,0.000388844,0.000388844,0.000388844
231,2423.74,0.42672,0.28537,0.83608,0.91095,0.85733,0.90025,0.72218,0.97752,0.53504,1.20231,0.000387813,0.000387813,0.000387813
232,2433.83,0.3973,0.27054,0.82889,0.91136,0.84624,0.8982,0.71839,0.92538,0.54003,1.17262,0.000386781,0.000386781,0.000386781
233,2444.06,0.41608,0.27844,0.83438,0.9283,0.83597,0.89798,0.7117,0.95371,0.54219,1.21848,0.00038575,0.00038575,0.00038575
234,2454.16,0.42576,0.28359,0.83433,0.93904,0.83946,0.89861,0.71147,0.96776,0.56884,1.22485,0.000384719,0.000384719,0.000384719
235,2464.39,0.41506,0.27958,0.83191,0.94639,0.84016,0.90226,0.72794,0.99002,0.52235,1.21532,0.000383688,0.000383688,0.000383688
236,2474.76,0.42318,0.28582,0.83353,0.93163,0.83873,0.90502,0.72874,0.94499,0.4997,1.2089,0.000382656,0.000382656,0.000382656
237,2484.98,0.4089,0.27522,0.83468,0.93902,0.84816,0.90089,0.7259,1.00735,0.54599,1.2367,0.000381625,0.000381625,0.000381625
238,2495.22,0.4166,0.28069,0.83484,0.91735,0.85422,0.90308,0.71634,1.00051,0.55761,1.21528,0.000380594,0.000380594,0.000380594
239,2505.51,0.42482,0.28039,0.82858,0.92468,0.8339,0.90602,0.72927,0.9618,0.60272,1.19107,0.000379562,0.000379562,0.000379562
240,2515.79,0.42293,0.28699,0.83647,0.92119,0.85777,0.90417,0.72651,0.94714,0.54408,1.1943,0.000378531,0.000378531,0.000378531
241,2525.92,0.40936,0.27692,0.83527,0.93135,0.84061,0.90892,0.73021,0.94972,0.51864,1.2161,0.0003775,0.0003775,0.0003775
242,2535.99,0.41807,0.27769,0.82839,0.91405,0.88706,0.9118,0.726,0.96731,0.52788,1.19618,0.000376469,0.000376469,0.000376469
243,2546.19,0.41197,0.27329,0.84023,0.94519,0.83602,0.91476,0.73624,1.00076,0.51615,1.21826,0.000375438,0.000375438,0.000375438
244,2556.31,0.41249,0.27972,0.82852,0.93751,0.85188,0.9147,0.72411,0.96548,0.55042,1.19535,0.000374406,0.000374406,0.000374406
245,2566.53,0.40406,0.27211,0.8274,0.91365,0.85218,0.89936,0.71387,0.97911,0.55496,1.21937,0.000373375,0.000373375,0.000373375
246,2576.68,0.40011,0.26847,0.82814,0.9502,0.84154,0.90389,0.72102,0.96789,0.5661,1.21236,0.000372344,0.000372344,0.000372344
247,2586.93,0.41755,0.27957,0.83956,0.9563,0.83947,0.90398,0.72645,0.9635,0.54599,1.2106,0.000371313,0.000371313,0.000371313
248,2597.17,0.41253,0.27684,0.82675,0.92651,0.845,0.8911,0.71374,0.94309,0.62274,1.19506,0.000370281,0.000370281,0.000370281
249,2607.32,0.40844,0.27634,0.8312,0.95208,0.84311,0.9022,0.72489,0.98481,0.55006,1.20983,0.00036925,0.00036925,0.00036925
250,2617.39,0.39906,0.27187,0.83434,0.93791,0.83326,0.90614,0.7139,0.989,0.55331,1.22434,0.000368219,0.000368219,0.000368219
251,2627.54,0.40362,0.27326,0.82664,0.94615,0.82883,0.91529,0.73487,0.94218,0.50905,1.19714,0.000367187,0.000367187,0.000367187
252,2637.67,0.40416,0.27487,0.82678,0.91104,0.86532,0.91331,0.72869,0.97712,0.51784,1.20197,0.000366156,0.000366156,0.000366156
253,2647.7,0.40008,0.26324,0.83068,0.90529,0.87741,0.92394,0.73661,0.94785,0.49612,1.23188,0.000365125,0.000365125,0.000365125
254,2657.91,0.39903,0.27111,0.82791,0.93247,0.83422,0.905,0.72135,0.95734,0.53899,1.22461,0.000364094,0.000364094,0.000364094
255,2668.06,0.40695,0.27028,0.8274,0.93173,0.8637,0.91338,0.7165,0.96504,0.53301,1.19648,0.000363062,0.000363062,0.000363062
256,2678.24,0.41416,0.27563,0.83692,0.9427,0.83038,0.90378,0.72379,0.96909,0.5254,1.19712,0.000362031,0.000362031,0.000362031
257,2688.4,0.40081,0.27692,0.83335,0.95494,0.80575,0.90136,0.718,0.96415,0.50897,1.19276,0.000361,0.000361,0.000361
258,2698.68,0.39854,0.2659,0.83117,0.94567,0.81641,0.90545,0.72427,0.95942,0.53198,1.2031,0.000359969,0.000359969,0.000359969
259,2708.76,0.39706,0.26757,0.8295,0.89463,0.84557,0.87989,0.69913,0.99609,0.52531,1.20404,0.000358938,0.000358938,0.000358938
260,2718.83,0.39411,0.26721,0.82864,0.88587,0.85725,0.89245,0.70329,1.01821,0.56547,1.22521,0.000357906,0.000357906,0.000357906
261,2728.82,0.40681,0.27453,0.82887,0.93095,0.85143,0.91012,0.71477,1.0286,0.57747,1.20644,0.000356875,0.000356875,0.000356875
262,2738.9,0.39917,0.26595,0.82966,0.94197,0.85825,0.91872,0.72619,0.99759,0.51677,1.20089,0.000355844,0.000355844,0.000355844
263,2749.13,0.40949,0.26803,0.83474,0.92876,0.84438,0.89876,0.70649,0.98512,0.56581,1.1782,0.000354812,0.000354812,0.000354812
264,2759.29,0.40784,0.27156,0.83667,0.92461,0.84467,0.90082,0.71607,0.97297,0.54345,1.21211,0.000353781,0.000353781,0.000353781
265,2769.96,0.40059,0.26767,0.8268,0.92094,0.83913,0.89065,0.70085,0.94713,0.5415,1.17833,0.00035275,0.00035275,0.00035275
266,2780.32,0.39321,0.26311,0.82697,0.95557,0.84643,0.91116,0.72348,0.95947,0.53196,1.21205,0.000351719,0.000351719,0.000351719
267,2790.49,0.39813,0.26733,0.83156,0.9549,0.83125,0.90876,0.72944,0.95251,0.54491,1.22529,0.000350687,0.000350687,0.000350687
268,2800.63,0.39096,0.26542,0.82425,0.95233,0.8498,0.9128,0.73821,0.95051,0.53339,1.2106,0.000349656,0.000349656,0.000349656
269,2810.87,0.39769,0.26927,0.8302,0.93131,0.84902,0.90383,0.7266,0.99756,0.56298,1.24096,0.000348625,0.000348625,0.000348625
270,2821.16,0.39552,0.26227,0.82368,0.90062,0.85773,0.90111,0.71571,0.97846,0.54793,1.21751,0.000347594,0.000347594,0.000347594
271,2831.38,0.38135,0.26399,0.82547,0.95957,0.81267,0.90587,0.7232,0.98189,0.53802,1.21646,0.000346563,0.000346563,0.000346563
272,2841.81,0.38714,0.26043,0.82745,0.95221,0.82838,0.90776,0.71448,0.99176,0.56537,1.23166,0.000345531,0.000345531,0.000345531
273,2852.1,0.39848,0.26631,0.8249,0.94572,0.8529,0.9117,0.71879,0.99364,0.53835,1.21751,0.0003445,0.0003445,0.0003445
274,2862.32,0.3897,0.26332,0.82405,0.95399,0.86776,0.91381,0.72772,0.97784,0.52953,1.20279,0.000343469,0.000343469,0.000343469
275,2872.61,0.37843,0.2576,0.82383,0.95497,0.8648,0.90957,0.73305,0.93315,0.51892,1.18802,0.000342438,0.000342438,0.000342438
276,2882.77,0.38167,0.25915,0.83163,0.96526,0.84161,0.90544,0.72406,0.95096,0.51272,1.19865,0.000341406,0.000341406,0.000341406
277,2892.99,0.39153,0.25967,0.82705,0.9268,0.87009,0.90081,0.71385,0.91535,0.55413,1.17802,0.000340375,0.000340375,0.000340375
278,2903.25,0.38741,0.25895,0.82647,0.93715,0.83641,0.89802,0.71816,0.8951,0.55164,1.15895,0.000339344,0.000339344,0.000339344
279,2913.54,0.39069,0.26446,0.82944,0.9271,0.86283,0.90758,0.71946,0.9597,0.50963,1.20221,0.000338313,0.000338313,0.000338313
280,2923.87,0.3907,0.26325,0.82232,0.95407,0.82596,0.89849,0.71436,0.97491,0.519,1.22546,0.000337281,0.000337281,0.000337281
281,2934.03,0.39098,0.26387,0.82092,0.9569,0.82819,0.89229,0.72105,0.94411,0.53852,1.19963,0.00033625,0.00033625,0.00033625
282,2944.15,0.37446,0.25487,0.81804,0.95116,0.83582,0.90496,0.72092,0.95747,0.53563,1.21573,0.000335219,0.000335219,0.000335219
283,2954.27,0.37685,0.25758,0.82736,0.89925,0.87825,0.90552,0.7294,0.93935,0.532,1.20591,0.000334188,0.000334188,0.000334188
284,2964.41,0.3915,0.2605,0.82484,0.95068,0.81631,0.91239,0.7311,0.9705,0.54402,1.22312,0.000333156,0.000333156,0.000333156
285,2974.5,0.37312,0.25486,0.822,0.95755,0.8122,0.88166,0.71433,0.96779,0.55704,1.21337,0.000332125,0.000332125,0.000332125
286,2984.49,0.38992,0.26435,0.82521,0.95321,0.8201,0.88817,0.71009,0.93375,0.53297,1.17112,0.000331094,0.000331094,0.000331094
287,2994.51,0.37857,0.26112,0.82178,0.93084,0.82791,0.89373,0.7141,0.96723,0.56161,1.19812,0.000330063,0.000330063,0.000330063
288,3004.69,0.38427,0.25992,0.82564,0.92964,0.86026,0.90176,0.72027,0.97907,0.51521,1.21948,0.000329031,0.000329031,0.000329031
289,3014.86,0.39164,0.26802,0.83062,0.92505,0.85535,0.91397,0.7258,0.96279,0.52729,1.19219,0.000328,0.000328,0.000328
290,3025.05,0.37822,0.25042,0.82681,0.93933,0.86428,0.90849,0.72254,0.96234,0.54914,1.20906,0.000326969,0.000326969,0.000326969
291,3035.11,0.38982,0.2563,0.82868,0.94451,0.87321,0.91283,0.73043,0.94098,0.55216,1.20861,0.000325938,0.000325938,0.000325938
292,3045.11,0.3885,0.26318,0.82297,0.9151,0.86654,0.91513,0.73313,0.93759,0.55378,1.22035,0.000324906,0.000324906,0.000324906
293,3055.1,0.37553,0.25117,0.82771,0.87496,0.88522,0.9084,0.71962,0.97043,0.5026,1.2229,0.000323875,0.000323875,0.000323875
294,3065.07,0.37034,0.24901,0.82174,0.96658,0.81716,0.91318,0.72951,0.96663,0.50569,1.2092,0.000322844,0.000322844,0.000322844
295,3075.09,0.38623,0.25813,0.83158,0.95909,0.82897,0.9071,0.72708,0.97092,0.54665,1.21837,0.000321812,0.000321812,0.000321812
296,3084.97,0.37474,0.2597,0.82072,0.90045,0.84529,0.90546,0.72967,0.94211,0.52749,1.20929,0.000320781,0.000320781,0.000320781
297,3094.84,0.37914,0.264,0.82674,0.9146,0.85105,0.90326,0.72735,0.94664,0.52513,1.23039,0.00031975,0.00031975,0.00031975
298,3104.69,0.37677,0.25445,0.82704,0.91362,0.86282,0.90315,0.72446,0.96644,0.5094,1.21799,0.000318719,0.000318719,0.000318719
299,3114.69,0.37829,0.25898,0.82262,0.9612,0.83834,0.91219,0.73437,0.96037,0.52551,1.21729,0.000317688,0.000317688,0.000317688
300,3124.66,0.37089,0.25354,0.82462,0.93516,0.86128,0.91301,0.73304,0.96366,0.52428,1.21982,0.000316656,0.000316656,0.000316656
301,3134.71,0.36785,0.24804,0.81842,0.90053,0.84113,0.89796,0.72428,0.98808,0.54743,1.23871,0.000315625,0.000315625,0.000315625
302,3144.71,0.36034,0.24428,0.81414,0.93732,0.85354,0.91505,0.72021,0.99767,0.54,1.2435,0.000314594,0.000314594,0.000314594
303,3154.69,0.37375,0.25375,0.82108,0.96142,0.81983,0.90887,0.71821,0.98938,0.53471,1.21964,0.000313563,0.000313563,0.000313563
304,3164.54,0.36759,0.24545,0.81713,0.95065,0.81256,0.90293,0.7267,0.9685,0.6179,1.19139,0.000312531,0.000312531,0.000312531
305,3174.45,0.38034,0.24968,0.82372,0.94247,0.83356,0.91044,0.72995,0.98982,0.56859,1.21814,0.0003115,0.0003115,0.0003115
