epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,58.7532,1.23411,1.86003,1.09034,0.71229,0.49886,0.53098,0.33252,1.57637,1.88328,1.38677,0.000633983,0.000633983,0.000633983
27,61.2333,1.26957,1.85199,1.1307,0.67095,0.56742,0.54121,0.3412,1.5177,1.72114,1.31717,0.000632663,0.000632663,0.000632663
28,63.9747,1.25844,1.83763,1.11461,0.62628,0.54062,0.55884,0.33601,1.58704,1.88304,1.33548,0.000631342,0.000631342,0.000631342
29,66.7223,1.29981,1.93962,1.13166,0.72452,0.53362,0.55235,0.33891,1.58942,1.86174,1.33762,0.000630022,0.000630022,0.000630022
30,69.4855,1.22398,1.78308,1.09231,0.81712,0.47516,0.57549,0.36773,1.51001,1.70647,1.31101,0.000628701,0.000628701,0.000628701
31,72.2912,1.20243,1.70452,1.11766,0.86767,0.46376,0.59544,0.38103,1.52952,1.68262,1.34338,0.00062738,0.00062738,0.00062738
32,75.1877,1.1985,1.69183,1.11005,0.84519,0.49237,0.60495,0.37002,1.48816,1.72443,1.32281,0.00062606,0.00062606,0.00062606
33,78.0781,1.16939,1.6307,1.06613,0.8149,0.50742,0.62027,0.39005,1.54913,1.6359,1.37798,0.000624739,0.000624739,0.000624739
34,81.0944,1.16301,1.62965,1.08203,0.90685,0.45201,0.64579,0.41455,1.51224,1.54896,1.33911,0.000623418,0.000623418,0.000623418
35,84.0268,1.17149,1.59338,1.05678,0.86069,0.50449,0.66338,0.43415,1.55679,1.49693,1.3463,0.000622098,0.000622098,0.000622098
36,87.612,1.19537,1.66971,1.10406,0.68151,0.59566,0.70583,0.4564,1.48061,1.4424,1.30682,0.000620777,0.000620777,0.000620777
37,91.2087,1.14041,1.55033,1.07599,0.75606,0.6034,0.6963,0.46331,1.51298,1.48733,1.29669,0.000619456,0.000619456,0.000619456
38,94.4554,1.16782,1.57197,1.09785,0.9211,0.53842,0.68808,0.45863,1.52462,1.57855,1.31359,0.000618136,0.000618136,0.000618136
39,97.4984,1.1165,1.54757,1.07883,0.881,0.54937,0.69523,0.46331,1.46102,1.61767,1.29704,0.000616815,0.000616815,0.000616815
40,100.79,1.13828,1.51682,1.10187,0.7633,0.54983,0.66592,0.43314,1.53507,1.65367,1.35268,0.000615494,0.000615494,0.000615494
41,103.799,1.15111,1.42713,1.08344,0.84153,0.57716,0.68214,0.45297,1.45853,1.42372,1.29579,0.000614174,0.000614174,0.000614174
42,106.731,1.14956,1.42786,1.08016,0.72206,0.56115,0.66395,0.43325,1.52101,1.39246,1.31618,0.000612853,0.000612853,0.000612853
43,109.726,1.16429,1.494,1.0955,0.69234,0.57529,0.66432,0.43624,1.49292,1.39157,1.31039,0.000611532,0.000611532,0.000611532
44,112.714,1.15637,1.43267,1.08817,0.79312,0.53356,0.6816,0.45668,1.48115,1.34625,1.27586,0.000610212,0.000610212,0.000610212
45,115.716,1.15714,1.48459,1.07315,0.89062,0.51161,0.70926,0.47723,1.50002,1.41495,1.30021,0.000608891,0.000608891,0.000608891
46,118.696,1.09594,1.37827,1.03573,0.66106,0.64793,0.69133,0.40911,1.56582,1.48879,1.34148,0.00060757,0.00060757,0.00060757
47,121.684,1.10398,1.30372,1.03043,0.76565,0.65352,0.71793,0.45481,1.53944,1.37176,1.34855,0.00060625,0.00060625,0.00060625
48,124.592,1.04446,1.31096,1.03306,0.70422,0.6721,0.69285,0.45071,1.51855,1.36898,1.3608,0.000604929,0.000604929,0.000604929
49,127.511,1.06353,1.30181,1.05369,0.60982,0.66127,0.716,0.47093,1.4925,1.35741,1.39382,0.000603608,0.000603608,0.000603608
50,130.488,1.01774,1.23214,1.03216,0.80193,0.60609,0.71276,0.455,1.48896,1.32193,1.40059,0.000602288,0.000602288,0.000602288
51,133.505,1.06121,1.28144,1.0544,0.79195,0.5972,0.7148,0.45355,1.48162,1.41736,1.33966,0.000600967,0.000600967,0.000600967
52,136.555,1.06838,1.32778,1.03955,0.8183,0.57157,0.7198,0.48356,1.47749,1.52241,1.36467,0.000599646,0.000599646,0.000599646
53,139.641,1.07113,1.2641,1.04937,0.72013,0.65856,0.72167,0.49852,1.45132,1.50828,1.34467,0.000598326,0.000598326,0.000598326
54,142.644,1.0246,1.16997,1.04285,0.72387,0.658,0.72543,0.50189,1.39531,1.44857,1.32139,0.000597005,0.000597005,0.000597005
55,145.666,1.0958,1.2594,1.04823,0.78351,0.61715,0.72224,0.4803,1.54007,1.42903,1.42108,0.000595684,0.000595684,0.000595684
56,148.739,1.08801,1.20283,1.05558,0.671,0.67152,0.75281,0.50673,1.47252,1.30676,1.42429,0.000594364,0.000594364,0.000594364
57,151.833,1.04405,1.17971,1.01371,0.77559,0.67583,0.75591,0.48923,1.59697,1.285,1.53137,0.000593043,0.000593043,0.000593043
58,154.785,1.04739,1.17487,1.05117,0.793,0.67333,0.74697,0.46917,1.67063,1.34342,1.53492,0.000591722,0.000591722,0.000591722
59,157.828,1.0574,1.14398,1.01235,0.76252,0.68684,0.76625,0.48063,1.57917,1.32225,1.43058,0.000590402,0.000590402,0.000590402
60,160.85,1.05539,1.15365,1.00882,0.81179,0.61107,0.77036,0.50779,1.58003,1.45104,1.39181,0.000589081,0.000589081,0.000589081
61,163.875,1.00037,1.17647,1.0192,0.85876,0.65019,0.7718,0.50539,1.59962,1.39413,1.39006,0.00058776,0.00058776,0.00058776
62,166.96,1.05697,1.17713,1.01997,0.84422,0.70291,0.77896,0.51351,1.45642,1.29524,1.32841,0.00058644,0.00058644,0.00058644
63,169.956,1.05069,1.16067,1.05412,0.86014,0.70835,0.78244,0.49365,1.54563,1.38004,1.37791,0.000585119,0.000585119,0.000585119
64,172.978,1.01038,1.11304,1.00416,0.84488,0.66243,0.79779,0.51705,1.5148,1.42841,1.39426,0.000583798,0.000583798,0.000583798
65,176.02,1.00079,1.15559,1.02358,0.82811,0.64105,0.77407,0.51613,1.48178,1.3925,1.3868,0.000582478,0.000582478,0.000582478
66,179.019,0.96273,1.12993,1.01038,0.76061,0.64393,0.7631,0.49582,1.52032,1.4298,1.40795,0.000581157,0.000581157,0.000581157
67,182.03,1.0376,1.15222,1.01393,0.83208,0.60474,0.75784,0.49827,1.54666,1.62855,1.38649,0.000579836,0.000579836,0.000579836
68,185.046,1.026,1.11456,1.01709,0.87881,0.61423,0.75514,0.49825,1.50028,1.68803,1.36359,0.000578516,0.000578516,0.000578516
69,188.042,0.9668,1.03001,0.99664,0.83472,0.67003,0.75041,0.50062,1.45537,1.43824,1.38939,0.000577195,0.000577195,0.000577195
70,191.038,0.95935,1.08909,1.00513,0.79604,0.68519,0.75713,0.5125,1.44066,1.34332,1.34852,0.000575874,0.000575874,0.000575874
71,193.948,0.94723,1.05146,1.01766,0.79634,0.728,0.78194,0.52635,1.40733,1.21478,1.29141,0.000574554,0.000574554,0.000574554
72,197.023,0.99643,1.07122,1.03335,0.80637,0.72305,0.75002,0.50555,1.41839,1.28969,1.32563,0.000573233,0.000573233,0.000573233
73,200.057,0.9741,1.04419,1.01535,0.84494,0.69449,0.74849,0.47485,1.46875,1.27477,1.35085,0.000571912,0.000571912,0.000571912
74,203.116,1.00136,1.07428,1.02303,0.84363,0.6707,0.75379,0.46081,1.49513,1.33209,1.33835,0.000570592,0.000570592,0.000570592
75,206.133,0.98468,1.05885,1.01262,0.88343,0.71054,0.78243,0.50539,1.40524,1.22136,1.31396,0.000569271,0.000569271,0.000569271
76,209.092,0.91623,0.99688,0.99209,0.7714,0.73006,0.76214,0.49045,1.43154,1.20978,1.31096,0.00056795,0.00056795,0.00056795
77,212.086,0.89514,0.97852,0.98406,0.79754,0.70842,0.7492,0.49294,1.43502,1.24243,1.31241,0.00056663,0.00056663,0.00056663
78,215.132,0.95094,1.01763,0.99689,0.82726,0.6585,0.7498,0.48289,1.45369,1.25463,1.36248,0.000565309,0.000565309,0.000565309
79,218.14,0.95422,0.99683,0.9977,0.84095,0.6678,0.74809,0.4666,1.48802,1.31143,1.37736,0.000563989,0.000563989,0.000563989
80,221.207,0.96919,1.00762,1.00824,0.81073,0.7045,0.76167,0.49225,1.46424,1.33877,1.30587,0.000562668,0.000562668,0.000562668
81,224.272,0.93297,0.97405,0.98628,0.76798,0.71134,0.77592,0.49307,1.47388,1.3125,1.33422,0.000561347,0.000561347,0.000561347
82,227.27,0.94985,1.01412,0.99895,0.81076,0.64848,0.78573,0.51445,1.56858,1.37221,1.44241,0.000560027,0.000560027,0.000560027
83,230.264,0.95541,0.98625,1.00116,0.85426,0.64164,0.78774,0.5045,1.53706,1.40993,1.4417,0.000558706,0.000558706,0.000558706
84,233.443,0.96198,0.91743,0.98784,0.81239,0.68499,0.80882,0.53686,1.43861,1.30892,1.40386,0.000557385,0.000557385,0.000557385
85,236.509,0.93376,0.90822,1.00143,0.78806,0.70321,0.82803,0.55807,1.43558,1.22638,1.38988,0.000556065,0.000556065,0.000556065
86,239.829,0.92085,0.9125,0.99214,0.76895,0.73901,0.82162,0.54588,1.35889,1.1851,1.34666,0.000554744,0.000554744,0.000554744
86,6.68986,0.91006,0.91752,0.9661,0.803,0.71834,0.81488,0.54519,1.44567,1.18445,1.4192,0.000554744,0.000554744,0.000554744
87,8.34085,0.91823,0.91526,0.97764,0.79386,0.72216,0.81578,0.54285,1.44009,1.1697,1.4224,0.000553423,0.000553423,0.000553423
88,10.0124,0.88903,0.90702,0.98422,0.77034,0.76603,0.82997,0.56217,1.38538,1.23509,1.43248,0.000552103,0.000552103,0.000552103
89,11.637,0.92038,0.96104,1.01351,0.8436,0.70794,0.82315,0.54444,1.4038,1.17041,1.46995,0.000550782,0.000550782,0.000550782
90,13.3727,0.90753,0.96362,0.99295,0.94352,0.66181,0.8382,0.55309,1.40917,1.14175,1.46007,0.000549461,0.000549461,0.000549461
91,15.0536,0.8862,0.89254,0.98552,0.90544,0.682,0.82537,0.56104,1.40151,1.14769,1.44811,0.000548141,0.000548141,0.000548141
92,16.7244,0.91124,0.93058,0.96241,0.80405,0.6855,0.79977,0.56025,1.39944,1.1238,1.44163,0.00054682,0.00054682,0.00054682
93,18.3691,0.90805,0.9071,1.00896,0.81002,0.70331,0.82123,0.56141,1.4474,1.16954,1.46492,0.000545499,0.000545499,0.000545499
94,20.0735,0.89801,0.90872,0.99669,0.86638,0.67055,0.82063,0.53052,1.47408,1.28251,1.4882,0.000544179,0.000544179,0.000544179
95,21.741,0.89514,0.88121,0.98706,0.77834,0.75007,0.82276,0.54175,1.51539,1.45668,1.50573,0.000542858,0.000542858,0.000542858
96,23.37,0.89396,0.85884,0.98728,0.83205,0.70468,0.8109,0.52552,1.58153,1.44031,1.59191,0.000541537,0.000541537,0.000541537
97,25.0412,0.89116,0.83747,0.97784,0.87559,0.64994,0.81042,0.52517,1.53367,1.34223,1.54562,0.000540217,0.000540217,0.000540217
98,26.6836,0.91574,0.90851,0.99985,0.83251,0.67155,0.77267,0.50561,1.48704,1.24927,1.46136,0.000538896,0.000538896,0.000538896
99,28.3135,0.88818,0.94198,0.98695,0.88445,0.66454,0.78552,0.51207,1.52307,1.25517,1.47184,0.000537575,0.000537575,0.000537575
100,29.9117,0.86863,0.90645,0.95116,0.83884,0.6826,0.79092,0.52829,1.51653,1.17111,1.48956,0.000536255,0.000536255,0.000536255
101,31.508,0.88384,0.84139,0.96344,0.75985,0.70929,0.79416,0.53184,1.46207,1.21972,1.43166,0.000534934,0.000534934,0.000534934
102,33.1428,0.85403,0.83212,0.97185,0.78968,0.73478,0.79363,0.53195,1.42866,1.22321,1.42191,0.000533613,0.000533613,0.000533613
103,34.7476,0.87069,0.83428,0.96712,0.73714,0.74476,0.79318,0.53119,1.4558,1.22257,1.45519,0.000532293,0.000532293,0.000532293
104,36.3636,0.84341,0.79942,0.94523,0.73763,0.76362,0.78616,0.51893,1.42298,1.18944,1.47317,0.000530972,0.000530972,0.000530972
105,37.9711,0.86906,0.87465,0.99015,0.78614,0.70016,0.79294,0.52153,1.42148,1.20121,1.45349,0.000529651,0.000529651,0.000529651
106,39.5849,0.82487,0.81518,0.96652,0.78102,0.69647,0.7828,0.51108,1.37178,1.24041,1.34795,0.000528331,0.000528331,0.000528331
107,41.2111,0.85525,0.82332,0.9713,0.75091,0.68572,0.77616,0.51403,1.39733,1.29306,1.36777,0.00052701,0.00052701,0.00052701
108,42.7938,0.8558,0.7911,0.98331,0.77458,0.71124,0.78282,0.52882,1.43726,1.24203,1.41101,0.000525689,0.000525689,0.000525689
109,44.3915,0.8072,0.76757,0.94928,0.78834,0.69371,0.77575,0.51059,1.44878,1.37953,1.42227,0.000524369,0.000524369,0.000524369
110,46.039,0.83881,0.8194,0.9548,0.74756,0.69619,0.75852,0.50145,1.45088,1.38963,1.4449,0.000523048,0.000523048,0.000523048
111,47.6361,0.80059,0.77464,0.94106,0.80504,0.73893,0.80419,0.531,1.49962,1.23418,1.50045,0.000521727,0.000521727,0.000521727
112,49.2636,0.85366,0.81643,0.97747,0.71176,0.76216,0.81088,0.53581,1.506,1.16915,1.50843,0.000520407,0.000520407,0.000520407
113,50.8398,0.86697,0.78622,0.96396,0.85182,0.72076,0.81833,0.52384,1.4575,1.17882,1.47736,0.000519086,0.000519086,0.000519086
114,52.4332,0.86671,0.81322,0.9678,0.85937,0.73273,0.80202,0.51228,1.51705,1.21831,1.54098,0.000517765,0.000517765,0.000517765
115,53.9986,0.79561,0.76526,0.93698,0.90939,0.69915,0.80027,0.52713,1.48442,1.23341,1.51186,0.000516445,0.000516445,0.000516445
116,55.6262,0.825,0.77913,0.9727,0.80344,0.73807,0.80894,0.53338,1.4608,1.21273,1.47161,0.000515124,0.000515124,0.000515124
117,57.2605,0.83143,0.77459,0.95904,0.85901,0.71698,0.82004,0.54085,1.52418,1.1593,1.492,0.000513803,0.000513803,0.000513803
118,58.8595,0.78656,0.74687,0.93442,0.82083,0.73632,0.81211,0.54897,1.48777,1.08555,1.49147,0.000512483,0.000512483,0.000512483
119,60.425,0.79215,0.73658,0.94311,0.85614,0.73125,0.83135,0.54532,1.55849,1.06267,1.61567,0.000511162,0.000511162,0.000511162
120,62.0703,0.81936,0.7407,0.94165,0.81055,0.72811,0.79652,0.53452,1.64874,1.05771,1.73202,0.000509841,0.000509841,0.000509841
121,64.07,0.81274,0.75149,0.96204,0.80411,0.71313,0.7848,0.51665,1.58071,1.09452,1.66235,0.000508521,0.000508521,0.000508521
122,65.6581,0.77654,0.72143,0.94339,0.8199,0.73493,0.82963,0.52962,1.62009,1.22266,1.64329,0.0005072,0.0005072,0.0005072
123,67.2327,0.8326,0.76717,0.95987,0.79665,0.72651,0.80897,0.52372,1.54173,1.20818,1.57685,0.000505879,0.000505879,0.000505879
124,68.8134,0.73604,0.7141,0.93956,0.87128,0.71509,0.81073,0.53603,1.42201,1.18298,1.4845,0.000504559,0.000504559,0.000504559
125,70.3741,0.75135,0.72188,0.94597,0.88242,0.7249,0.82569,0.54981,1.39183,1.17495,1.44375,0.000503238,0.000503238,0.000503238
126,71.9781,0.78561,0.71205,0.94644,0.82701,0.77603,0.82778,0.56208,1.39803,1.22443,1.47596,0.000501917,0.000501917,0.000501917
127,73.4258,0.7492,0.70097,0.93965,0.78742,0.78871,0.8193,0.56647,1.35116,1.1698,1.45058,0.000500597,0.000500597,0.000500597
128,75.4206,0.79723,0.72897,0.94785,0.78276,0.77495,0.81442,0.55223,1.30766,1.14762,1.40226,0.000499276,0.000499276,0.000499276
129,77.1397,0.7978,0.72771,0.94653,0.77865,0.73812,0.80095,0.54123,1.38739,1.18924,1.41564,0.000497956,0.000497956,0.000497956
130,78.7344,0.77675,0.73287,0.93013,0.83699,0.70553,0.80058,0.54469,1.45587,1.1761,1.46136,0.000496635,0.000496635,0.000496635
131,80.301,0.76238,0.69369,0.92308,0.86175,0.70237,0.79005,0.53514,1.44445,1.16208,1.46769,0.000495314,0.000495314,0.000495314
132,81.8879,0.74459,0.66717,0.91261,0.84405,0.72496,0.80313,0.54191,1.43299,1.24622,1.47555,0.000493994,0.000493994,0.000493994
133,83.4504,0.72905,0.66897,0.92909,0.88257,0.70793,0.80621,0.54036,1.46254,1.16158,1.48893,0.000492673,0.000492673,0.000492673
134,85.0212,0.75565,0.70341,0.93621,0.87976,0.72435,0.81225,0.54276,1.43214,1.04921,1.45254,0.000491352,0.000491352,0.000491352
135,86.578,0.74948,0.67395,0.92996,0.80304,0.73156,0.80623,0.52862,1.38508,1.08955,1.40436,0.000490032,0.000490032,0.000490032
136,88.1155,0.80042,0.71051,0.94759,0.77874,0.72004,0.79267,0.51508,1.37663,1.1382,1.38289,0.000488711,0.000488711,0.000488711
137,89.6577,0.77324,0.69987,0.93263,0.75371,0.77137,0.80261,0.52397,1.38382,1.12606,1.38785,0.00048739,0.00048739,0.00048739
138,91.2399,0.76254,0.68906,0.93176,0.77607,0.76126,0.79843,0.53051,1.44554,1.1917,1.41286,0.00048607,0.00048607,0.00048607
139,92.7944,0.70363,0.63475,0.92475,0.83895,0.74697,0.81062,0.54381,1.4651,1.18333,1.42489,0.000484749,0.000484749,0.000484749
140,94.3485,0.75609,0.67954,0.9279,0.78855,0.76071,0.80807,0.54477,1.44359,1.1317,1.42753,0.000483428,0.000483428,0.000483428
141,95.9046,0.75943,0.68332,0.93296,0.84106,0.72822,0.81544,0.55095,1.42956,1.13859,1.44773,0.000482108,0.000482108,0.000482108
142,97.5334,0.72517,0.62435,0.91449,0.79194,0.73663,0.79879,0.55751,1.34846,1.15933,1.4009,0.000480787,0.000480787,0.000480787
143,99.1444,0.74438,0.64553,0.93345,0.82605,0.71402,0.80212,0.55446,1.38841,1.15062,1.40957,0.000479466,0.000479466,0.000479466
144,100.693,0.74062,0.63766,0.91228,0.80036,0.76183,0.80669,0.54899,1.43104,1.16807,1.41476,0.000478146,0.000478146,0.000478146
145,102.239,0.74051,0.63721,0.913,0.82266,0.75322,0.82056,0.54703,1.54286,1.10396,1.56944,0.000476825,0.000476825,0.000476825
146,103.823,0.70698,0.65692,0.92199,0.81173,0.77795,0.82055,0.53503,1.64506,1.1296,1.72818,0.000475504,0.000475504,0.000475504
147,105.349,0.78208,0.68537,0.93057,0.82873,0.78852,0.83228,0.53785,1.55506,1.13909,1.60356,0.000474184,0.000474184,0.000474184
148,106.886,0.74199,0.69186,0.95271,0.79134,0.75214,0.79663,0.52634,1.5133,1.16069,1.50896,0.000472863,0.000472863,0.000472863
149,108.406,0.76561,0.67007,0.93632,0.86282,0.68441,0.78612,0.51702,1.61089,1.26828,1.56593,0.000471542,0.000471542,0.000471542
150,109.956,0.72469,0.68798,0.92726,0.77214,0.77071,0.80056,0.51649,1.55108,1.25462,1.51781,0.000470222,0.000470222,0.000470222
151,111.492,0.74002,0.69608,0.93943,0.74472,0.75605,0.7871,0.51122,1.50804,1.24878,1.5128,0.000468901,0.000468901,0.000468901
152,113.04,0.76314,0.67213,0.92521,0.77816,0.7425,0.79729,0.51694,1.4954,1.25729,1.50962,0.00046758,0.00046758,0.00046758
153,114.558,0.73925,0.66825,0.92447,0.85747,0.70394,0.81196,0.52885,1.48845,1.20354,1.50812,0.00046626,0.00046626,0.00046626
154,116.099,0.71993,0.61875,0.91977,0.82453,0.7167,0.79622,0.53441,1.50451,1.09766,1.58632,0.000464939,0.000464939,0.000464939
155,117.632,0.74471,0.64067,0.92045,0.83619,0.69222,0.79749,0.53746,1.539,1.11105,1.63585,0.000463618,0.000463618,0.000463618
156,119.209,0.70193,0.65146,0.92587,0.82913,0.70072,0.80475,0.54186,1.54067,1.1115,1.62335,0.000462298,0.000462298,0.000462298
157,120.775,0.75423,0.66021,0.93186,0.75876,0.73147,0.79889,0.53746,1.50205,1.15025,1.57904,0.000460977,0.000460977,0.000460977
158,122.376,0.71003,0.62249,0.92344,0.70977,0.75159,0.8068,0.53565,1.49826,1.10078,1.55547,0.000459656,0.000459656,0.000459656
159,123.933,0.71858,0.62293,0.92331,0.74588,0.74135,0.81934,0.53428,1.50737,1.08817,1.56008,0.000458336,0.000458336,0.000458336
160,125.49,0.73889,0.61389,0.92015,0.77221,0.75979,0.8094,0.53518,1.49048,1.10901,1.5709,0.000457015,0.000457015,0.000457015
161,127.055,0.69467,0.60936,0.91555,0.75871,0.74901,0.79184,0.51943,1.48417,1.16398,1.57557,0.000455694,0.000455694,0.000455694
162,128.634,0.7005,0.62939,0.91579,0.76321,0.7537,0.78319,0.532,1.47437,1.11981,1.54084,0.000454374,0.000454374,0.000454374
163,130.21,0.7536,0.6451,0.92788,0.80415,0.7539,0.80668,0.53978,1.48577,1.10576,1.53423,0.000453053,0.000453053,0.000453053
164,131.794,0.73716,0.63124,0.91887,0.84598,0.73373,0.80848,0.5319,1.48799,1.05641,1.53322,0.000451732,0.000451732,0.000451732
165,133.349,0.71273,0.60483,0.92121,0.86285,0.73948,0.81338,0.53503,1.43301,1.0625,1.45968,0.000450412,0.000450412,0.000450412
166,134.932,0.72322,0.60937,0.91074,0.81438,0.75614,0.80473,0.53871,1.39353,1.05384,1.43672,0.000449091,0.000449091,0.000449091
167,136.48,0.69224,0.63994,0.90757,0.82172,0.75377,0.80118,0.52053,1.47437,1.05439,1.54298,0.00044777,0.00044777,0.00044777
168,138.056,0.73218,0.60894,0.92191,0.80257,0.77066,0.80029,0.50963,1.56642,1.10125,1.61997,0.00044645,0.00044645,0.00044645
169,139.636,0.71205,0.5832,0.91137,0.86613,0.71964,0.81186,0.51531,1.57944,1.25149,1.5896,0.000445129,0.000445129,0.000445129
170,141.208,0.6997,0.60571,0.922,0.85932,0.71759,0.8265,0.53812,1.49256,1.28441,1.50113,0.000443808,0.000443808,0.000443808
171,142.777,0.72974,0.62094,0.92331,0.84156,0.73522,0.83287,0.55427,1.5116,1.21692,1.53579,0.000442488,0.000442488,0.000442488
172,144.363,0.72824,0.6299,0.92796,0.84227,0.75788,0.83674,0.5675,1.51444,1.21791,1.55966,0.000441167,0.000441167,0.000441167
173,145.961,0.72463,0.62183,0.9116,0.81539,0.77956,0.82191,0.5533,1.47927,1.24202,1.50609,0.000439846,0.000439846,0.000439846
174,147.544,0.72776,0.6142,0.90856,0.84575,0.77549,0.83029,0.56145,1.44615,1.26658,1.48989,0.000438526,0.000438526,0.000438526
175,149.101,0.75728,0.64765,0.93781,0.8606,0.78138,0.82996,0.55979,1.44066,1.22192,1.45237,0.000437205,0.000437205,0.000437205
176,150.653,0.72804,0.6841,0.94536,0.88309,0.80269,0.83736,0.57154,1.43002,1.0619,1.46915,0.000435884,0.000435884,0.000435884
177,152.222,0.7104,0.61589,0.91991,0.8753,0.7915,0.84351,0.57982,1.44822,0.99575,1.51469,0.000434564,0.000434564,0.000434564
178,153.796,0.7647,0.60858,0.92833,0.83733,0.77727,0.84207,0.56271,1.48603,1.01657,1.56338,0.000433243,0.000433243,0.000433243
179,155.369,0.69589,0.59904,0.8949,0.83581,0.78761,0.83411,0.55099,1.49264,1.05568,1.53129,0.000431923,0.000431923,0.000431923
180,156.933,0.67052,0.5921,0.89862,0.83719,0.76814,0.83579,0.55617,1.44141,1.02957,1.46383,0.000430602,0.000430602,0.000430602
181,158.516,0.70634,0.58159,0.89111,0.86641,0.755,0.83813,0.56025,1.47334,1.07175,1.48861,0.000429281,0.000429281,0.000429281
182,160.101,0.76886,0.65254,0.94263,0.87453,0.7707,0.82584,0.5537,1.47113,1.05002,1.50283,0.000427961,0.000427961,0.000427961
183,161.681,0.72584,0.6268,0.9322,0.87386,0.75617,0.82297,0.554,1.46752,1.09188,1.51952,0.00042664,0.00042664,0.00042664
184,163.249,0.69301,0.59307,0.93765,0.85236,0.72295,0.81697,0.541,1.51079,1.1907,1.59701,0.000425319,0.000425319,0.000425319
